@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1,3-24,26-31,33-48,50-54,56-76,80-83,85-101,103-119,121-146,148-159,161-173,175-186'

@attribute color_bgr_g_mean numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_a_centroid numeric
@attribute color_luv_l_mean numeric
@attribute color_luv_l_centroid numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_centroid numeric
@attribute color_norm_r_asymetry numeric
@attribute haralick_bgr_g_contrast numeric
@attribute haralick_lab_b_homogeneity numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_energy numeric
@attribute wavelet_bgr_b_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.46609,-0.423436,-0.516129,-0.424317,-0.508065,-0.99389,-0.995953,0.082707,0.140349,-0.84398,-0.319982,-0.837633,0.059864,-0.702555,ULCER
-0.664044,-0.656744,-0.548387,-0.657974,-0.701613,-0.972664,-0.976537,0.218045,0.136838,-0.865958,-0.061392,-0.819335,0.301697,-0.676211,ULCER
-0.452018,-0.320365,0.032258,-0.320971,-0.306452,-0.871702,-0.982288,-0.082707,0.141282,-0.903026,-0.424723,-0.807924,-0.226176,-0.686608,ULCER
-0.685997,-0.661697,-0.419355,-0.662862,-0.717742,-0.9308,-0.947477,0.007519,0.140577,-0.932669,-0.016898,-0.71801,0.277913,-0.868595,ULCER
-0.648155,-0.629733,-0.483871,-0.630995,-0.596774,-0.983521,-0.968621,-0.097744,0.141281,-0.957957,0.060068,-0.780724,0.266437,-0.881804,ULCER
-0.754014,-0.767327,-0.548387,-0.767981,-0.790323,-0.988742,-0.987757,0.082707,0.130497,-0.953359,0.182076,-0.840092,0.505782,-0.87074,ULCER
-0.710708,-0.69657,-0.483871,-0.697352,-0.637097,-0.956517,-0.972215,-0.12782,0.141034,-0.927691,-0.101655,-0.737685,0.375931,-0.890398,ULCER
-0.435717,-0.394882,-0.548387,-0.39619,-0.330645,-0.997963,-0.999708,0.233083,0.143234,-0.878782,-0.137925,-0.941959,0.183888,-0.833692,ULCER
-0.049725,0.026156,-0.516129,0.025528,-0.048387,-0.971999,-0.995969,-0.052632,0.140695,-0.728797,-0.167748,-0.667642,0.228295,-0.630854,ULCER
-0.53011,-0.479953,-0.451613,-0.481734,-0.427419,-0.983125,-0.98513,-0.022556,0.141144,-0.932619,-0.321306,-0.792283,-0.088216,-0.789965,ULCER
-0.378964,-0.329374,-0.516129,-0.330071,-0.266129,-0.991822,-0.993134,0.24812,0.135462,-0.826771,-0.16207,-0.838322,0.249837,-0.75054,ULCER
-0.693841,-0.691415,-0.548387,-0.693138,-0.725806,-0.987299,-0.988487,0.233083,0.135892,-0.931267,0.004506,-0.901822,0.616508,-0.863394,ULCER
-0.295149,-0.169678,-0.129032,-0.171183,-0.217742,-0.982355,-0.997237,-0.037594,0.127345,-0.970376,0.028332,-0.872359,0.12366,-0.892979,NON_ULCER
-0.055914,0.070932,-0.129032,0.070019,0.008065,-0.992869,-0.995735,0.052632,0.13644,-0.883982,-0.283232,-0.829812,0.036141,-0.769052,NON_ULCER
0.34062,0.428816,-0.387097,0.427997,0.33871,-0.996398,-0.998337,0.067669,0.140217,-0.967796,-0.211679,-0.948255,-0.427326,-0.895353,NON_ULCER
0.052718,0.171576,-0.193548,0.170414,0.112903,-0.994493,-0.998965,0.037594,0.123548,-0.960476,-0.057255,-0.916333,0.006179,-0.856322,NON_ULCER
-0.125798,-0.00583,-0.193548,-0.005514,0.008065,-0.997787,-0.997755,-0.007519,0.140014,-0.983556,0.245085,-0.913873,0.53206,-0.895231,NON_ULCER
-0.315142,-0.188308,-0.096774,-0.189527,-0.233871,-0.989938,-0.99541,-0.052632,0.137987,-0.975056,-0.198111,-0.854701,0.255916,-0.776714,NON_ULCER
-0.008084,0.110135,-0.225806,0.108996,0.120968,-0.993827,-0.996289,-0.052632,0.128601,-0.953879,-0.104044,-0.835371,0.17121,-0.769525,NON_ULCER
-0.269215,-0.14413,-0.129032,-0.145464,-0.193548,-0.996186,-0.997097,-0.067669,0.139036,-0.980887,0.049613,-0.8941,0.329421,-0.869066,NON_ULCER
0.214213,0.316275,-0.290323,0.315177,0.322581,-0.998474,-0.998165,0.037594,0.128347,-0.973388,-0.163566,-0.916775,-0.285647,-0.731296,NON_ULCER
-0.090876,0.035066,-0.16129,0.034355,0.064516,-0.99412,-0.999122,0.022556,0.131345,-0.958224,0.245452,-0.917513,0.215433,-0.83517,NON_ULCER
0.339308,0.426523,-0.322581,0.42575,0.370968,-0.997652,-0.999462,0.052632,0.138145,-0.982885,-0.046592,-0.94796,-0.145489,-0.944119,NON_ULCER
-0.206651,-0.080583,-0.096774,-0.081582,-0.145161,-0.993993,-0.992507,0.112782,0.144065,-0.836679,0.070985,-0.845405,0.239673,-0.75075,NON_ULCER
-0.134257,-0.009866,-0.193548,-0.011712,0,-0.996764,-0.998878,-0.037594,0.110751,-0.977461,0.054534,-0.927547,0.402086,-0.900943,NON_ULCER
0.079159,0.190202,-0.258065,0.189723,0.137097,-0.998403,-0.999691,0.022556,0.122055,-0.981563,0.17075,-0.965471,-0.181413,-0.902949,NON_ULCER
-0.118725,0.018984,-0.096774,0.016741,0.024194,-0.998614,-0.999249,0.022556,0.1023,-0.960334,0.199536,-0.950764,-0.018957,-0.9342,NON_ULCER
-0.327153,-0.205034,-0.129032,-0.205891,-0.185484,-0.992088,-0.994428,-0.097744,0.146407,-0.964174,0.11213,-0.843585,0.495212,-0.869683,NON_ULCER
0.275412,0.367139,-0.354839,0.366633,0.362903,-0.998467,-0.999441,0.052632,0.079606,-0.975759,0.074911,-0.94914,-0.098964,-0.946377,NON_ULCER
0.385552,0.464084,-0.419355,0.463677,0.475806,-0.997916,-0.999237,0.067669,0.141513,-0.981944,-0.089829,-0.959273,-0.186847,-0.900219,NON_ULCER
-0.013748,0.111193,-0.16129,0.111693,0.072581,-0.995008,-0.998812,0.007519,0.135268,-0.986649,0.224507,-0.946435,-0.007936,-0.952203,NON_ULCER
-0.620564,-0.5679,-0.354839,-0.568884,-0.620968,-0.99042,-0.98781,-0.082707,0.140551,-0.977324,-0.155494,-0.888542,0.290756,-0.918544,NON_ULCER
-0.22713,-0.095636,-0.096774,-0.096686,-0.137097,-0.996405,-0.996214,0.082707,0.144851,-0.887691,0.076686,-0.900888,0.294147,-0.776803,NON_ULCER
-0.170949,-0.040854,-0.129032,-0.041366,-0.024194,-0.994443,-0.997442,-0.007519,0.132498,-0.963027,-0.008027,-0.898428,-0.008057,-0.755209,NON_ULCER
-0.250644,-0.118228,-0.064516,-0.117974,-0.169355,-0.992505,-0.998438,-0.037594,0.142526,-0.978147,0.151674,-0.923366,0.436442,-0.849507,NON_ULCER
-0.327824,-0.181045,0.032258,-0.180757,-0.225806,-0.988025,-0.996604,-0.067669,0.142244,-0.982711,0.029362,-0.93281,0.085927,-0.894946,NON_ULCER
-0.259025,-0.112491,0,-0.112952,-0.145161,-0.990095,-0.993778,-0.007519,0.139108,-0.928034,-0.089241,-0.86262,0.222903,-0.873834,NON_ULCER
0.158461,0.260301,-0.322581,0.259438,0.290323,-0.996466,-0.998765,0.022556,0.132434,-0.953902,-0.078615,-0.92376,-0.220117,-0.894835,NON_ULCER
-0.263249,-0.123062,-0.064516,-0.123756,-0.193548,-0.994631,-0.996037,0.022556,0.137495,-0.973505,-0.035263,-0.906544,-0.588593,-0.853238,NON_ULCER
0.066034,0.180396,-0.225806,0.180797,0.193548,-0.997223,-0.99889,0.007519,0.147278,-0.975963,0.244276,-0.953469,-0.026824,-0.921116,NON_ULCER
-0.539196,-0.433489,-0.096774,-0.434302,-0.467742,-0.991865,-0.992375,-0.12782,0.139881,-0.967149,0.090403,-0.904282,0.018566,-0.917785,NON_ULCER
-0.146878,-0.012345,-0.096774,-0.013722,0,-0.998206,-0.999156,0.037594,0.124653,-0.975356,-0.087517,-0.95037,-0.165542,-0.910534,NON_ULCER
-0.297713,-0.168706,-0.096774,-0.170096,-0.16129,-0.993683,-0.995901,-0.067669,0.141134,-0.957081,0.112586,-0.852094,0.378486,-0.858071,NON_ULCER
-0.019425,0.115864,-0.096774,0.11539,0.072581,-0.996545,-0.999482,0.007519,0.12462,-0.979204,-0.003124,-0.946927,-0.045656,-0.941476,NON_ULCER
-0.624957,-0.556692,-0.193548,-0.557437,-0.540323,-0.978724,-0.971498,-0.172932,0.1397,-0.985259,0.204922,-0.854652,0.336362,-0.964102,NON_ULCER
0.164054,0.275477,-0.258065,0.274155,0.290323,-0.995561,-0.998739,0.037594,0.122972,-0.964723,0.046819,-0.929269,0.147663,-0.861973,NON_ULCER
-0.101015,0.038078,-0.032258,0.037228,-0.032258,-0.983044,-0.993892,-0.022556,0.136679,-0.95491,0.042446,-0.854357,0.135628,-0.840165,NON_ULCER
0.309764,0.403202,-0.354839,0.402719,0.419355,-0.994573,-0.998095,0.082707,0.132562,-0.936977,-0.292836,-0.879885,-0.222608,-0.761546,NON_ULCER
-0.353213,-0.180855,0.16129,-0.181651,-0.185484,-0.994651,-0.997218,-0.052632,0.139458,-0.983573,0.032599,-0.889181,0.165312,-0.907728,NON_ULCER
-0.304248,-0.153122,0,-0.153613,-0.193548,-0.986542,-0.997238,-0.037594,0.134064,-0.986433,0.184853,-0.913627,0.150603,-0.900562,NON_ULCER
-0.327873,-0.186763,-0.032258,-0.186725,-0.217742,-0.99526,-0.997623,-0.037594,0.13136,-0.965258,0.263997,-0.912201,0.073603,-0.874445,NON_ULCER
-0.448474,-0.332684,-0.096774,-0.3339,-0.306452,-0.924306,-0.96009,-0.12782,0.14055,-0.941824,-0.266875,-0.675906,0.280888,-0.868558,NON_ULCER
-0.296467,-0.153967,-0.032258,-0.153971,-0.153226,-0.997758,-0.998058,-0.007519,0.130181,-0.982124,0.185894,-0.932368,0.206741,-0.934212,NON_ULCER
0.153319,0.26194,-0.290323,0.261026,0.290323,-0.996203,-0.997561,0.037594,0.131682,-0.934659,-0.03006,-0.896559,0.022858,-0.893548,NON_ULCER
-0.051766,0.097135,0,0.096014,0.048387,-0.984635,-0.996674,0.007519,0.142163,-0.899856,-0.46412,-0.819778,0.29688,-0.791788,NON_ULCER
-0.377702,-0.247179,-0.032258,-0.248219,-0.282258,-0.987938,-0.99408,-0.052632,0.143583,-0.977326,0.074333,-0.871326,0.451961,-0.893692,NON_ULCER
-0.320082,-0.191725,-0.129032,-0.192312,-0.185484,-0.984323,-0.993777,-0.052632,0.140611,-0.984744,0.082378,-0.899855,0.206044,-0.894621,NON_ULCER
0.073284,0.199301,-0.129032,0.198341,0.145161,-0.988029,-0.99892,0.037594,0.136227,-0.971977,-0.241717,-0.870687,0.002212,-0.873675,NON_ULCER
-0.026576,0.118605,-0.032258,0.117401,0.064516,-0.995093,-0.996591,0.022556,0.14333,-0.906453,-0.258149,-0.864784,0.232944,-0.795108,NON_ULCER
-0.317946,-0.181389,-0.096774,-0.182006,-0.225806,-0.983383,-0.996123,-0.037594,0.138515,-0.96425,0.178033,-0.865768,-0.0032,-0.877184,NON_ULCER
-0.216693,-0.102023,-0.193548,-0.101775,-0.096774,-0.994267,-0.995561,-0.022556,0.134798,-0.973576,-0.111049,-0.880672,0.218515,-0.861424,NON_ULCER
0.267609,0.365887,-0.290323,0.364641,0.306452,-0.99674,-0.999444,0.052632,0.14775,-0.953001,0.008668,-0.927695,-0.019494,-0.909761,NON_ULCER
0.097102,0.217956,-0.16129,0.217219,0.16129,-0.995238,-0.998915,0.037594,0.13197,-0.975663,-0.242315,-0.939155,-0.262854,-0.916864,NON_ULCER
-0.331269,-0.227314,-0.225806,-0.227894,-0.354839,-0.987402,-0.992737,-0.007519,0.140228,-0.812022,-0.469599,-0.894248,0.5987,-0.842328,ULCER
-0.302698,-0.177067,-0.096774,-0.177566,-0.25,-0.980663,-0.991816,-0.037594,0.142093,-0.930744,0.27942,-0.83114,0.009004,-0.880971,ULCER
-0.514643,-0.300875,0.322581,-0.301947,-0.395161,-0.916039,-0.947418,-0.323308,0.140821,-0.73543,-0.426245,-0.407639,0.066468,-0.77881,ULCER
-0.748957,-0.734394,-0.354839,-0.735067,-0.782258,-0.956092,-0.98329,0.18797,0.138582,-0.858233,0.183466,-0.84206,0.322284,-0.785523,ULCER
-0.657486,-0.62195,-0.387097,-0.622278,-0.685484,-0.975668,-0.978519,0.112782,0.139948,-0.884674,-0.202689,-0.872261,0.151069,-0.806492,ULCER
-0.789159,-0.768449,-0.290323,-0.768847,-0.814516,-0.973806,-0.982916,-0.112782,0.141197,-0.965948,-0.137575,-0.869015,0.099466,-0.809961,ULCER
-0.915139,-0.932631,-0.451613,-0.931968,-0.943548,-0.945779,-0.973254,-0.082707,0.142886,-0.976313,0.429131,-0.759917,0.440722,-0.945154,ULCER
-0.72463,-0.677801,-0.258065,-0.678682,-0.766129,-0.92848,-0.963006,-0.082707,0.140599,-0.86516,-0.476161,-0.743243,0.494364,-0.76694,ULCER
-0.514388,-0.430301,-0.225806,-0.431134,-0.379032,-0.989287,-0.992907,-0.007519,0.139824,-0.950059,-0.442547,-0.922038,-0.466581,-0.677952,ULCER
-0.304847,-0.180974,-0.096774,-0.181804,-0.258065,-0.980696,-0.99021,-0.097744,0.14118,-0.86223,0.042609,-0.797595,0.213823,-0.742588,ULCER
-0.831645,-0.827276,-0.387097,-0.827097,-0.887097,-0.931402,-0.914526,-0.157895,0.140836,-0.917065,-0.060975,-0.79184,-0.080614,-0.529823,ULCER
-0.88433,-0.895205,-0.419355,-0.894433,-0.919355,-0.909917,-0.943378,-0.097744,0.141237,-0.972258,0.174333,-0.80576,0.094442,-0.731062,ULCER
-0.554054,-0.299294,0.516129,-0.300071,-0.362903,-0.892864,-0.9297,-0.428571,0.14072,-0.839815,-0.344592,-0.481272,0.194295,-0.564585,ULCER
-0.836057,-0.835941,-0.419355,-0.835773,-0.879032,-0.907901,-0.96958,0.052632,0.140567,-0.930853,0.004878,-0.62057,0.168664,-0.630766,ULCER
-0.271682,-0.1549,-0.193548,-0.156321,-0.209677,-0.995524,-0.993512,-0.067669,0.139975,-0.95369,-0.24035,-0.898576,-0.059858,-0.798667,ULCER
-0.390302,-0.292096,-0.258065,-0.293047,-0.225806,-0.972951,-0.984713,0.022556,0.137614,-0.812652,0.078495,-0.893411,0.088105,-0.528257,ULCER
-0.258424,-0.048608,0.258065,-0.04942,-0.016129,-0.935349,-0.959799,-0.097744,0.14066,-0.855717,-0.388299,-0.619636,-0.101844,-0.51274,ULCER
-0.463674,-0.359244,-0.16129,-0.359898,-0.314516,-0.983153,-0.98906,-0.037594,0.13929,-0.861367,-0.037996,-0.859423,0.192299,-0.473894,ULCER
0.368475,0.48132,-0.193548,0.480427,0.491935,-0.995848,-0.997338,0.097744,0.149,-0.956812,0.002341,-0.83114,0.328112,-0.51166,ULCER
0.149149,0.297262,0,0.29642,0.241935,-0.995035,-0.994187,0.037594,0.141558,-0.977679,0.143738,-0.85839,0.082789,-0.803754,ULCER
0.5632,0.640141,-0.258065,0.639506,0.564516,-0.992932,-0.997686,0.12782,0.100118,-0.946452,-0.003874,-0.767738,0.053267,-0.583026,ULCER
0.133111,0.30697,0.064516,0.306168,0.330645,-0.984759,-0.995166,0.052632,0.138797,-0.957742,0.08994,-0.824008,0.231736,-0.759055,ULCER
-0.044408,0.128833,0.16129,0.127949,0.056452,-0.989867,-0.991293,0.037594,0.140232,-0.968713,-0.167735,-0.831829,0.431139,-0.774159,ULCER
0.493947,0.581606,-0.290323,0.580748,0.612903,-0.991541,-0.996162,0.097744,0.13252,-0.901503,-0.207208,-0.675856,0.272865,-0.68825,ULCER
-0.030707,0.10736,-0.064516,0.106744,0.048387,-0.981167,-0.997293,-0.007519,0.143899,-0.941918,0.172252,-0.87472,0.409536,-0.86537,ULCER
0.275368,0.402926,-0.225806,0.402413,0.443548,-0.940319,-0.991649,-0.007519,0.139514,-0.845588,-0.070237,-0.548658,0.396146,-0.601863,ULCER
0.016521,0.210637,0.258065,0.209989,0.153226,-0.985121,-0.994241,0.022556,0.146643,-0.955173,-0.184396,-0.857259,0.30441,-0.7758,ULCER
-0.156299,0.010589,0.096774,0.009978,-0.048387,-0.971697,-0.983831,-0.037594,0.141163,-0.802139,-0.164582,-0.72524,0.27062,-0.701634,ULCER
0.299964,0.425422,-0.129032,0.424454,0.362903,-0.994232,-0.994724,-0.067669,0.141422,-0.907894,-0.510767,-0.787118,-0.101825,-0.731468,ULCER
0.406627,0.494408,-0.322581,0.493261,0.41129,-0.979648,-0.996726,-0.022556,0.132167,-0.935724,-0.290639,-0.737931,0.332575,-0.459599,ULCER
0.257791,0.383729,-0.129032,0.383319,0.403226,-0.991638,-0.99522,0.052632,0.137662,-0.935402,-0.155606,-0.78274,0.151334,-0.568675,ULCER
0.120339,0.282902,0.16129,0.281862,0.209677,-0.964741,-0.989798,0.037594,0.141637,-0.902595,-0.416243,-0.759573,-0.175605,-0.672084,ULCER
-0.235358,-0.087668,0.032258,-0.088685,-0.145161,-0.964666,-0.991804,-0.082707,0.141673,-0.943779,-0.152536,-0.883771,0.435992,-0.868295,ULCER
0.209608,0.344472,-0.096774,0.343521,0.362903,-0.995573,-0.996822,0.037594,0.134191,-0.968616,-0.066806,-0.872704,0.001394,-0.741219,ULCER
0.484982,0.558635,-0.419355,0.557548,0.58871,-0.987576,-0.996165,0.12782,0.127571,-0.899212,-0.124396,-0.750867,0.424298,-0.570931,ULCER
0.585184,0.652274,-0.387097,0.651307,0.653226,-0.99599,-0.996271,0.112782,0.132641,-0.947069,-0.312129,-0.674479,0.263174,-0.64844,ULCER
0.161559,0.274175,-0.225806,0.273125,0.201613,-0.992144,-0.986482,-0.097744,0.142952,-0.894839,-0.396637,-0.755245,0.377388,-0.719651,ULCER
-0.165285,-0.014252,0.032258,-0.01521,-0.104839,-0.962051,-0.986669,-0.037594,0.140936,-0.89636,-0.050292,-0.830206,0.414386,-0.686151,ULCER
0.295219,0.386456,-0.354839,0.386072,0.395161,-0.990942,-0.99227,-0.022556,0.145853,-0.905322,-0.198708,-0.603404,0.422408,-0.667329,ULCER
-0.161706,-0.023471,-0.064516,-0.023913,-0.137097,-0.974159,-0.989557,-0.142857,0.141064,-0.891833,-0.715034,-0.794398,0.110879,-0.5143,ULCER
-0.542763,-0.450976,-0.193548,-0.452145,-0.524194,-0.976026,-0.978949,0.052632,0.140602,-0.927612,-0.532699,-0.741029,0.13601,-0.679429,ULCER
0.01616,0.141461,-0.16129,0.140422,0.177419,-0.992487,-0.996325,0.007519,0.140692,-0.909819,-0.361288,-0.839994,-0.271548,-0.827348,ULCER
0.136277,0.285371,0.032258,0.284351,0.217742,-0.986737,-0.995916,0.022556,0.137744,-0.954714,-0.015378,-0.830157,0.202492,-0.769207,ULCER
-0.229772,-0.08403,0,-0.085365,-0.145161,-0.976436,-0.991095,-0.067669,0.140437,-0.915527,0.023119,-0.808416,0.297548,-0.791559,ULCER
-0.093621,0.010519,-0.258065,0.009469,0.080645,-0.98889,-0.988904,0.172932,0.140343,-0.873637,-0.667595,-0.871966,0.153234,-0.561728,ULCER
0.374423,0.455136,-0.451613,0.454471,0.483871,-0.985991,-0.996312,0.052632,0.129375,-0.909722,0.393872,-0.742997,0.536053,-0.652908,ULCER
-0.679584,-0.631562,-0.258065,-0.632224,-0.556452,-0.971036,-0.994639,0.007519,0.140396,-0.972559,-0.231101,-0.911906,-0.364443,-0.843822,ULCER
-0.534199,-0.466449,-0.290323,-0.467371,-0.556452,-0.984068,-0.975999,0.203008,0.139577,-0.844274,-0.310243,-0.809105,0.396477,-0.712391,ULCER
0.168363,0.271258,-0.290323,0.270669,0.330645,-0.984709,-0.995044,0.082707,0.141105,-0.825516,-0.589757,-0.713091,0.437546,-0.717447,ULCER
-0.817088,-0.813505,-0.387097,-0.812869,-0.870968,-0.929455,-0.970898,0.037594,0.140677,-0.908342,-0.098071,-0.762524,0.411672,-0.78295,ULCER
-0.435449,-0.342159,-0.225806,-0.343048,-0.403226,-0.992187,-0.994109,-0.052632,0.141831,-0.953155,0.138495,-0.861341,-0.181778,-0.833041,ULCER
-0.021643,0.148567,0.032258,0.147462,0.185484,-0.981194,-0.995077,0.007519,0.142176,-0.923462,-0.162362,-0.822287,-0.115042,-0.804969,ULCER
-0.36055,-0.272665,-0.258065,-0.273755,-0.354839,-0.984968,-0.993707,0.233083,0.13938,-0.834567,-0.518847,-0.815597,0.391182,-0.667669,ULCER
-0.271948,-0.19549,-0.387097,-0.196801,-0.290323,-0.990997,-0.998382,0.142857,0.133699,-0.656754,0.168366,-0.804629,0.335627,-0.6801,ULCER
-0.670998,-0.620516,-0.225806,-0.621596,-0.701613,-0.959958,-0.983143,0.157895,0.140335,-0.871062,-0.115453,-0.83901,0.507828,-0.788352,ULCER
-0.091514,0.043544,-0.129032,0.042244,0.096774,-0.988204,-0.990023,-0.082707,0.139222,-0.927559,-0.169183,-0.873294,0.19201,-0.770208,ULCER
-0.564386,-0.518553,-0.387097,-0.520072,-0.580645,-0.988793,-0.997859,0.18797,0.14085,-0.830054,-0.198963,-0.917021,0.306085,-0.855951,ULCER
-0.796484,-0.79192,-0.354839,-0.791557,-0.854839,-0.928026,-0.977343,0.233083,0.140716,-0.924119,-0.434039,-0.875852,0.076005,-0.870077,ULCER
-0.305935,-0.165146,0,-0.165753,-0.258065,-0.946672,-0.947348,-0.067669,0.139781,-0.827644,0.007645,-0.678267,0.227768,-0.838908,ULCER
-0.526531,-0.47088,-0.354839,-0.472187,-0.564516,-0.982837,-0.994663,0.203008,0.133377,-0.608701,0.115809,-0.868965,0.366586,-0.723323,ULCER
-0.230799,-0.113594,-0.16129,-0.115093,-0.241935,-0.985875,-0.994453,-0.037594,0.140207,-0.832071,-0.706623,-0.782396,0.420578,-0.789114,ULCER
-0.437189,-0.337295,-0.193548,-0.338071,-0.290323,-0.994413,-0.997679,-0.037594,0.133904,-0.960704,0.279998,-0.88318,0.041634,-0.814849,ULCER
-0.456272,-0.396093,-0.387097,-0.397297,-0.459677,-0.99268,-0.995175,0.157895,0.139024,-0.844358,0.111314,-0.909742,0.282773,-0.821787,ULCER
-0.692025,-0.631272,-0.193548,-0.632757,-0.677419,-0.948133,-0.975287,0.067669,0.141719,-0.908293,0.118337,-0.760606,0.733357,-0.799134,ULCER
-0.777066,-0.763604,-0.322581,-0.763372,-0.669355,-0.944139,-0.956658,-0.067669,0.140959,-0.925516,-0.164743,-0.825828,0.233304,-0.822934,ULCER
-0.654634,-0.619773,-0.354839,-0.620561,-0.685484,-0.972857,-0.985844,0.24812,0.13975,-0.817296,0.078784,-0.839355,0.198084,-0.812133,ULCER
-0.826259,-0.812283,-0.290323,-0.812405,-0.846774,-0.921751,-0.981586,-0.112782,0.143468,-0.940842,0.419067,-0.736111,0.579434,-0.840698,ULCER
-0.690993,-0.671763,-0.419355,-0.672754,-0.629032,-0.973091,-0.983289,0.157895,0.14043,-0.880847,-0.076766,-0.832468,0.376031,-0.769577,ULCER
-0.267442,-0.134296,-0.16129,-0.134514,-0.096774,-0.947273,-0.964798,-0.037594,0.139837,-0.844779,0.438268,-0.644623,0.285284,-0.899636,ULCER
-0.697787,-0.645776,-0.290323,-0.646916,-0.725806,-0.968166,-0.988963,-0.067669,0.140908,-0.942989,-0.163702,-0.878311,-0.19618,-0.909426,ULCER
-0.539218,-0.479127,-0.322581,-0.480101,-0.580645,-0.978,-0.963046,-0.052632,0.140835,-0.861398,-0.480867,-0.900199,-0.116871,-0.768351,ULCER
-0.510004,-0.404011,-0.096774,-0.405324,-0.354839,-0.983666,-0.994603,-0.067669,0.142213,-0.945965,-0.377079,-0.847864,0.507929,-0.8704,NON_ULCER
-0.818179,-0.782677,-0.193548,-0.783063,-0.846774,-0.859695,-0.937246,-0.338346,0.140886,-0.932362,-0.373458,-0.829124,0.244892,-0.927863,NON_ULCER
-0.375254,-0.216992,0.096774,-0.218117,-0.282258,-0.964171,-0.993262,-0.052632,0.143769,-0.821541,0.122807,-0.721502,0.553006,-0.83497,NON_ULCER
0.69316,0.712258,-0.612903,0.712122,0.806452,-0.999255,-0.999884,0.18797,0.145703,0.105388,-0.398385,-0.974718,-0.029378,0.427508,NON_ULCER
-0.760379,-0.773341,-0.516129,-0.774435,-0.806452,-0.99575,-0.996108,0.082707,0.150947,-0.344543,0.371675,-0.912545,0.331363,-0.035633,NON_ULCER
0.286307,0.352112,-0.483871,0.351056,0.443548,-0.995041,-0.987051,0.18797,0.133185,-0.518971,-0.042443,-0.819286,0.466047,-0.026693,NON_ULCER
0.077402,0.203006,-0.16129,0.202164,0.209677,-0.994892,-0.998097,0.052632,0.137563,-0.970247,-0.483236,-0.93891,0.553285,-0.895704,NON_ULCER
-0.420388,-0.322965,-0.193548,-0.323949,-0.346774,-0.972955,-0.976434,-0.022556,0.140512,-0.401673,0.136227,-0.85052,0.38343,0.249827,NON_ULCER
-0.174791,-0.044797,-0.064516,-0.045975,-0.145161,-0.989301,-0.991674,0.082707,0.136835,-0.929162,-0.27501,-0.860899,0.591914,-0.81073,NON_ULCER
-0.764467,-0.771941,-0.483871,-0.771604,-0.806452,-0.896731,-0.952016,0.052632,0.140657,-0.47111,0.089246,-0.779248,0.370696,0.581368,NON_ULCER
-0.83993,-0.864634,-0.516129,-0.86352,-0.879032,-0.954255,-0.978907,0.067669,0.139756,-0.940963,0.643583,-0.813236,0.064843,0.192041,NON_ULCER
-0.594104,-0.515375,-0.225806,-0.516353,-0.451613,-0.967796,-0.975308,-0.097744,0.139243,-0.879776,0.064007,-0.797841,0.49654,-0.732978,NON_ULCER
0.086363,0.202625,-0.225806,0.201562,0.25,-0.993414,-0.994118,0.082707,0.144934,-0.890386,0.090953,-0.851996,0.146572,-0.552104,NON_ULCER
-0.126214,-0.031828,-0.258065,-0.03286,-0.169355,-0.977861,-0.973608,0.007519,0.140583,-0.452175,-0.840833,-0.770443,-0.170439,0.211816,NON_ULCER
0.280075,0.381215,-0.290323,0.380689,0.403226,-0.994196,-0.996846,0.082707,0.154257,-0.909996,0.028784,-0.85898,0.049979,-0.646465,NON_ULCER
0.309074,0.393733,-0.354839,0.393182,0.330645,-0.996725,-0.993459,0.067669,0.141128,-0.916229,-0.189281,-0.802956,0.340932,-0.718021,NON_ULCER
-0.548062,-0.459124,-0.193548,-0.460156,-0.435484,-0.996069,-0.996482,-0.022556,0.139052,-0.970919,-0.419888,-0.961191,-0.317936,-0.86971,NON_ULCER
0.091623,0.197509,-0.258065,0.197195,0.137097,-0.994272,-0.99152,0.022556,0.141177,-0.869272,-0.641408,-0.781511,0.139046,-0.121879,NON_ULCER
-0.19823,-0.089151,-0.225806,-0.09043,0,-0.985758,-0.991494,0.157895,0.140012,-0.834388,-0.454827,-0.754605,0.200068,-0.368389,NON_ULCER
-0.339968,-0.23868,-0.258065,-0.239606,-0.185484,-0.976223,-0.992896,-0.037594,0.134188,-0.87541,0.149388,-0.80576,0.559554,-0.717764,NON_ULCER
-0.285068,-0.177449,-0.193548,-0.178358,-0.298387,-0.987246,-0.99273,0.022556,0.139444,-0.82001,-0.237687,-0.810236,0.263915,-0.191786,NON_ULCER
-0.84617,-0.875585,-0.516129,-0.87342,-0.887097,-0.969602,-0.994532,0.052632,0.122111,-0.989456,0.647514,-0.922383,-0.079951,-0.8236,NON_ULCER
0.252718,0.360219,-0.258065,0.359205,0.387097,-0.997945,-0.999119,0.097744,0.044384,-0.965028,0.489016,-0.959962,0.161879,-0.816967,NON_ULCER
-0.825292,-0.810207,-0.290323,-0.810784,-0.870968,-0.896394,-0.938289,-0.308271,0.140789,-0.918219,-0.579048,-0.846733,0.141547,-0.871093,NON_ULCER
