@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-6,8-40,42-54,56-77,79-84,86-121,124-129,131-158,160-185'

@attribute color_bgr_b_centroid numeric
@attribute color_lab_a_intensity2 numeric
@attribute color_luv_l_centroid numeric
@attribute color_norm_r_variance numeric
@attribute color_norm_b_intensity1 numeric
@attribute haralick_luv_u_contrast numeric
@attribute haralick_luv_u_energy numeric
@attribute haralick_luv_v_homogeneity numeric
@attribute lbph_bgr_b_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.429719,-0.414286,-0.385246,-0.991263,-0.399209,-0.958469,-0.838663,-0.726395,0.763843,-0.896686,NON_ULCER
-0.285141,-0.528571,-0.262295,-0.993321,-0.359684,-0.961245,-0.862482,-0.684996,0.798928,-0.911516,NON_ULCER
-0.325301,-0.514286,-0.327869,-0.995953,-0.351779,-0.982555,-0.95247,-0.922769,0.474248,-0.983205,NON_ULCER
-0.116466,-0.6,-0.188525,-0.994963,-0.296443,-0.90073,-0.830039,-0.729959,0.619005,-0.940331,NON_ULCER
-0.437751,-0.528571,-0.377049,-0.997802,-0.399209,-0.97854,-0.886607,-0.835703,0.377687,-0.527008,NON_ULCER
-0.044177,-0.514286,-0.057377,-0.998214,-0.328063,-0.962483,-0.740615,-0.603079,0.745587,-0.865703,NON_ULCER
-0.180723,-0.5,-0.114754,-0.998277,-0.343874,-0.986231,-0.808159,-0.797813,0.806815,-0.962779,NON_ULCER
-0.807229,-0.642857,-0.803279,-0.973373,-0.470356,-0.964359,-0.924744,-0.805863,0.758622,-0.666302,NON_ULCER
-0.301205,-0.514286,-0.278689,-0.997971,-0.359684,-0.975651,-0.74494,-0.647159,0.871376,-0.948548,NON_ULCER
-0.429719,-0.571429,-0.393443,-0.997318,-0.367589,-0.96781,-0.838539,-0.73202,0.612267,-0.848244,NON_ULCER
-0.116466,-0.514286,-0.114754,-0.999327,-0.359684,-0.991071,-0.849607,-0.831769,0.569589,-0.963911,NON_ULCER
-0.196787,-0.5,-0.196721,-0.996513,-0.351779,-0.965184,-0.667858,-0.516241,0.82986,-0.933469,NON_ULCER
-0.558233,-0.571429,-0.508197,-0.983909,-0.470356,-0.955617,-0.887188,-0.738114,0.59835,-0.567147,NON_ULCER
-0.24498,-0.557143,-0.172131,-0.997987,-0.383399,-0.986156,-0.893191,-0.845126,0.635785,-0.946018,NON_ULCER
-0.212851,-0.485714,-0.213115,-0.999189,-0.343874,-0.996623,-0.95758,-0.947737,0.525872,-0.981888,NON_ULCER
-0.526104,-0.514286,-0.491803,-0.951593,-0.383399,-0.900505,-0.913698,-0.77181,0.758182,-0.858544,ULCER
-0.036145,-0.7,0.02459,-0.991623,-0.351779,-0.977902,-0.989673,-0.979396,0.464814,-0.90138,ULCER
-0.076305,-0.657143,-0.057377,-0.999054,-0.328063,-0.976739,-0.898534,-0.874116,0.480392,-0.911986,ULCER
-0.220884,-0.571429,-0.221311,-0.991651,-0.328063,-0.92309,-0.876544,-0.694485,0.599128,-0.84541,ULCER
-0.212851,-0.485714,-0.163934,-0.987466,-0.391304,-0.931719,-0.896768,-0.741063,0.756681,-0.926471,ULCER
-0.831325,-0.642857,-0.877049,-0.736752,-0.422925,-0.969161,-0.950897,-0.879932,0.628501,-0.931874,ULCER
-0.694779,-0.728571,-0.745902,-0.893114,-0.312253,-0.962858,-0.887462,-0.815502,0.650726,-0.858381,ULCER
-0.24498,-0.714286,-0.229508,-0.986936,-0.359684,-0.895515,-0.816917,-0.619106,0.842536,-0.849879,ULCER
-0.39759,-0.571429,-0.401639,-0.984408,-0.343874,-0.915586,-0.73886,-0.542994,0.723757,-0.829372,ULCER
-0.534137,-0.471429,-0.47541,-0.95758,-0.407115,-0.771971,-0.649145,-0.109799,0.845651,-0.748155,ULCER
-0.293173,-0.5,-0.237705,-0.983599,-0.367589,-0.929205,-0.893559,-0.724392,0.771137,-0.820373,ULCER
-0.542169,-0.642857,-0.598361,-0.943984,-0.304348,-0.924516,-0.936144,-0.86409,0.574799,-0.837365,ULCER
-0.855422,-0.557143,-0.836066,-0.693805,-0.509881,-0.7806,-0.546338,0.148603,0.778879,-0.729124,ULCER
-0.590361,-0.557143,-0.581967,-0.939373,-0.422925,-0.939823,-0.823701,-0.654183,0.763662,-0.863434,ULCER
-0.646586,-0.485714,-0.57377,-0.980843,-0.44664,-0.993097,-0.983226,-0.968269,0.356855,-0.96817,ULCER
-0.365462,-0.6,-0.319672,-0.978214,-0.383399,-0.958769,-0.92529,-0.862365,0.467392,-0.820266,ULCER
-0.566265,-0.557143,-0.565574,-0.983028,-0.391304,-0.991071,-0.983665,-0.96855,0.456823,-0.96115,ULCER
-0.277108,-0.657143,-0.295082,-0.957904,-0.328063,-0.823332,-0.844892,-0.591379,0.83702,-0.780711,ULCER
-0.004016,-0.685714,0.016393,-0.998071,-0.328063,-0.935508,-0.835481,-0.723732,0.633706,-0.899394,ULCER
-0.341365,-0.471429,-0.278689,-0.965824,-0.399209,-0.909209,-0.837323,-0.67762,0.79453,-0.823033,ULCER
-0.140562,-0.528571,-0.04918,-0.998448,-0.359684,-0.972913,-0.905012,-0.874089,0.644761,-0.958465,ULCER
-0.542169,-0.614286,-0.52459,-0.968602,-0.438735,-0.919451,-0.88685,-0.75651,0.724842,-0.859779,ULCER
-0.823293,-0.785714,-0.918033,-0.88596,-0.16996,-0.962033,-0.531477,-0.430491,0.886749,-0.785993,ULCER
-0.277108,-0.514286,-0.270492,-0.983555,-0.375494,-0.845429,-0.905673,-0.718492,0.63704,-0.801217,ULCER
-0.582329,-0.728571,-0.581967,-0.981126,-0.304348,-0.961733,-0.902048,-0.825654,0.618365,-0.759999,ULCER
-0.767068,-0.757143,-0.844262,-0.959713,-0.264822,-0.983455,-0.850315,-0.819358,0.758492,-0.906447,ULCER
-0.558233,-0.628571,-0.532787,-0.973249,-0.391304,-0.967623,-0.937758,-0.878971,0.713701,-0.850027,ULCER
-0.654618,-0.657143,-0.745902,-0.924601,-0.407115,-0.966797,-0.912179,-0.826259,0.633417,-0.84747,ULCER
-0.598394,-0.6,-0.647541,-0.907984,-0.438735,-0.967885,-0.967199,-0.933233,0.530947,-0.898478,ULCER
-0.630522,-0.628571,-0.696721,-0.961895,-0.328063,-0.921589,-0.622942,-0.419053,0.86147,-0.78266,ULCER
-0.73494,-0.742857,-0.762295,-0.950031,-0.201581,-0.968786,-0.578695,-0.537685,0.84719,-0.792141,ULCER
-0.670683,-0.728571,-0.680328,-0.970936,-0.351779,-0.962558,-0.799417,-0.643364,0.79526,-0.818197,ULCER
-0.783133,-0.657143,-0.885246,-0.942008,-0.225296,-0.987694,-0.883304,-0.861019,0.760557,-0.909367,ULCER
0.228916,-0.557143,0.163934,-0.990496,-0.288538,-0.926391,-0.949568,-0.862676,0.681698,-0.780118,ULCER
-0.028112,-0.714286,0.008197,-0.997354,-0.328063,-0.976289,-0.935262,-0.886363,0.659395,-0.945061,ULCER
-0.598394,-0.685714,-0.565574,-0.987075,-0.391304,-0.959557,-0.897185,-0.765365,0.694865,-0.824482,ULCER
-0.502008,-0.614286,-0.52459,-0.950153,-0.296443,-0.865914,-0.889659,-0.64943,0.842344,-0.804294,ULCER
-0.662651,-0.657143,-0.672131,-0.94065,-0.41502,-0.877094,-0.831802,-0.532038,0.805859,-0.708313,ULCER
-0.751004,-0.757143,-0.827869,-0.960401,-0.296443,-0.975726,-0.629278,-0.597846,0.880397,-0.876066,ULCER
0.028112,-0.728571,0.032787,-0.996695,-0.312253,-0.98428,-0.947201,-0.898207,0.502933,-0.944495,ULCER
-0.542169,-0.757143,-0.598361,-0.972163,-0.272727,-0.976214,-0.831943,-0.78645,0.784623,-0.784433,ULCER
-0.51004,-0.7,-0.508197,-0.963944,-0.343874,-0.931981,-0.904799,-0.734664,0.709203,-0.904084,ULCER
-0.783133,-0.757143,-0.901639,-0.973502,-0.16996,-0.990658,-0.62779,-0.747548,0.682698,-0.912993,ULCER
-0.108434,-0.728571,-0.114754,-0.991223,-0.312253,-0.9175,-0.856996,-0.657014,0.673643,-0.833419,ULCER
-0.783133,-0.757143,-0.885246,-0.9573,-0.217391,-0.990883,-0.838037,-0.876363,0.779383,-0.944677,ULCER
-0.405622,-0.557143,-0.532787,-0.95534,-0.328063,-0.916112,-0.942828,-0.784358,0.757485,-0.833199,ULCER
-0.116466,-0.557143,-0.106557,-0.992944,-0.351779,-0.930256,-0.911063,-0.761408,0.392899,-0.901817,ULCER
-0.855422,-0.542857,-0.811475,-0.932883,-0.604743,-0.966497,-0.94189,-0.865492,0.646612,-0.936028,ULCER
-0.606426,-0.685714,-0.688525,-0.988607,-0.249012,-0.977265,-0.396393,-0.499185,0.820119,-0.848738,ULCER
-0.7751,-0.557143,-0.770492,-0.922418,-0.462451,-0.932094,-0.884585,-0.747267,0.682626,-0.94327,ULCER
-0.477912,-0.757143,-0.54918,-0.992067,-0.272727,-0.988707,-0.827002,-0.840411,0.585654,-0.867369,ULCER
-0.092369,-0.614286,0.02459,-0.996272,-0.343874,-0.922302,-0.787055,-0.529553,0.762564,-0.858767,ULCER
-0.421687,-0.671429,-0.360656,-0.985159,-0.375494,-0.799846,-0.732694,-0.45679,0.804834,-0.81235,ULCER
-0.670683,-0.757143,-0.811475,-0.975892,-0.146245,-0.995986,-0.923502,-0.945155,0.654526,-0.874819,ULCER
-0.13253,-0.585714,-0.106557,-0.996833,-0.351779,-0.962821,-0.949164,-0.896501,0.599011,-0.955087,ULCER
-0.028112,-0.757143,0.04918,-0.998196,-0.343874,-0.983492,-0.912894,-0.886992,0.561315,-0.882094,ULCER
-0.373494,-0.728571,-0.344262,-0.993119,-0.367589,-0.954792,-0.744659,-0.65962,0.719784,-0.739071,ULCER
-0.815261,-0.785714,-0.92623,-0.966973,-0.12253,-0.996323,-0.375453,-0.658278,0.827867,-0.869176,ULCER
-0.24498,-0.771429,-0.229508,-0.987643,-0.343874,-0.910522,-0.718231,-0.594202,0.724923,-0.690521,ULCER
-0.24498,-0.557143,-0.237705,-0.976709,-0.335968,-0.822469,-0.842576,-0.551841,0.732925,-0.713534,ULCER
-0.518072,-0.471429,-0.47541,-0.966249,-0.399209,-0.959557,-0.931837,-0.840758,0.70122,-0.882682,ULCER
-0.678715,-0.757143,-0.795082,-0.847238,-0.288538,-0.93322,-0.705347,-0.556118,0.816409,-0.769269,ULCER
-0.317269,-0.514286,-0.278689,-0.978611,-0.367589,-0.947551,-0.897888,-0.785676,0.792585,-0.898955,ULCER
-0.24498,-0.742857,-0.057377,-0.994251,-0.383399,-0.916524,-0.765379,-0.634683,0.758855,-0.716115,ULCER
-0.445783,-0.771429,-0.5,-0.978609,-0.264822,-0.967848,-0.80201,-0.709813,0.709316,-0.798018,ULCER
-0.172691,-0.671429,-0.131148,-0.990744,-0.359684,-0.899679,-0.932947,-0.856883,0.601179,-0.884011,ULCER
-0.453815,-0.628571,-0.385246,-0.999038,-0.391304,-0.997674,-0.972249,-0.982425,0.366965,-0.971301,ULCER
-0.558233,-0.728571,-0.590164,-0.974023,-0.351779,-0.915024,-0.823523,-0.649244,0.729756,-0.768436,ULCER
-0.341365,-0.514286,-0.368852,-0.947121,-0.320158,-0.941023,-0.908639,-0.745269,0.808972,-0.85853,ULCER
-0.068273,-0.642857,-0.040984,-0.997787,-0.335968,-0.941211,-0.789928,-0.64621,0.673377,-0.801851,ULCER
-0.261044,-0.528571,-0.237705,-0.988351,-0.359684,-0.914273,-0.888266,-0.731556,0.709622,-0.855077,ULCER
-0.39759,-0.5,-0.360656,-0.979409,-0.367589,-0.930293,-0.874079,-0.701336,0.796408,-0.897123,ULCER
-0.261044,-0.557143,-0.221311,-0.998259,-0.335968,-0.973813,-0.594159,-0.483584,0.701483,-0.919803,NON_ULCER
-0.24498,-0.514286,-0.303279,-0.998372,-0.335968,-0.982179,-0.348288,-0.462772,0.805773,-0.367473,NON_ULCER
-0.253012,-0.542857,-0.245902,-0.996637,-0.343874,-0.964509,-0.680552,-0.528892,0.895614,-0.915683,NON_ULCER
-0.598394,-0.557143,-0.442623,-0.983311,-0.422925,-0.940085,-0.856987,-0.691583,0.652275,-0.941684,NON_ULCER
-0.39759,-0.542857,-0.327869,-0.994215,-0.391304,-0.981392,-0.935808,-0.88955,0.507583,-0.971544,NON_ULCER
-0.421687,-0.557143,-0.311475,-0.996163,-0.41502,-0.981879,-0.848736,-0.772395,0.740077,-0.943599,NON_ULCER
-0.333333,-0.542857,-0.327869,-0.993643,-0.351779,-0.954904,-0.823684,-0.636265,0.638255,-0.876636,NON_ULCER
-0.269076,-0.514286,-0.319672,-0.998811,-0.335968,-0.986907,-0.575483,-0.549521,0.799564,-0.42462,NON_ULCER
-0.325301,-0.514286,-0.352459,-0.998035,-0.328063,-0.98987,-0.782039,-0.735395,0.791998,-0.618559,NON_ULCER
-0.35743,-0.542857,-0.262295,-0.996326,-0.399209,-0.960344,-0.793201,-0.687739,0.656819,-0.923439,NON_ULCER
-0.309237,-0.542857,-0.180328,-0.999112,-0.407115,-0.989458,-0.713759,-0.731208,0.80189,-0.943241,NON_ULCER
-0.325301,-0.542857,-0.213115,-0.996422,-0.422925,-0.973851,-0.497905,-0.363504,0.842088,-0.909337,NON_ULCER
-0.269076,-0.571429,-0.254098,-0.998235,-0.343874,-0.985931,-0.822264,-0.799283,0.626928,-0.545917,NON_ULCER
-0.293173,-0.528571,-0.311475,-0.997251,-0.351779,-0.982667,-0.884935,-0.817707,0.553912,-0.973862,NON_ULCER
-0.172691,-0.614286,-0.131148,-0.991885,-0.343874,-0.935733,-0.836488,-0.59194,0.656676,-0.915297,NON_ULCER
-0.317269,-0.528571,-0.229508,-0.995433,-0.367589,-0.981842,-0.948945,-0.907113,0.613422,-0.897846,NON_ULCER
-0.325301,-0.542857,-0.336066,-0.999419,-0.335968,-0.993622,-0.772799,-0.796145,0.81793,-0.952148,NON_ULCER
-0.220884,-0.542857,-0.122951,-0.999111,-0.399209,-0.99925,-0.87166,-0.928644,0.570243,-0.982992,NON_ULCER
-0.373494,-0.557143,-0.344262,-0.998043,-0.343874,-0.992234,-0.840618,-0.85172,0.828074,-0.971284,NON_ULCER
-0.349398,-0.542857,-0.270492,-0.996445,-0.391304,-0.975576,-0.871703,-0.792158,0.61046,-0.923083,NON_ULCER
-0.493976,-0.571429,-0.418033,-0.987169,-0.44664,-0.94575,-0.74342,-0.524959,0.839711,-0.880335,NON_ULCER
-0.13253,-0.5,-0.139344,-0.998225,-0.343874,-0.978803,-0.672907,-0.551804,0.702409,-0.91789,NON_ULCER
-0.180723,-0.557143,-0.065574,-0.999476,-0.399209,-0.997786,-0.922127,-0.929238,0.835472,-0.982391,NON_ULCER
-0.172691,-0.5,-0.188525,-0.994529,-0.351779,-0.953854,-0.614168,-0.374143,0.836151,-0.892388,NON_ULCER
-0.453815,-0.557143,-0.418033,-0.998014,-0.391304,-0.988182,-0.850159,-0.792064,0.73169,-0.819767,NON_ULCER
-0.269076,-0.5,-0.254098,-0.998345,-0.351779,-0.998199,-0.928525,-0.937863,0.648317,-0.420053,NON_ULCER
-0.220884,-0.514286,-0.229508,-0.99906,-0.335968,-0.976814,-0.681185,-0.516803,0.794575,-0.871382,NON_ULCER
-0.220884,-0.557143,-0.090164,-0.998432,-0.41502,-0.986982,-0.164102,-0.264705,0.904447,-0.922063,NON_ULCER
-0.076305,-0.557143,0.040984,-0.998373,-0.399209,-0.943762,-0.269357,-0.10071,0.839352,-0.873313,NON_ULCER
-0.453815,-0.571429,-0.418033,-0.996688,-0.383399,-0.99002,-0.858898,-0.795145,0.711478,-0.554072,NON_ULCER
-0.638554,-0.585714,-0.483607,-0.990338,-0.470356,-0.990171,-0.889387,-0.872701,0.657312,-0.930114,NON_ULCER
-0.341365,-0.542857,-0.229508,-0.997599,-0.422925,-0.981241,-0.690921,-0.653556,0.818431,-0.914831,NON_ULCER
-0.13253,-0.542857,-0.032787,-0.998465,-0.383399,-0.980791,-0.777987,-0.691802,0.548287,-0.918972,NON_ULCER
-0.180723,-0.485714,-0.163934,-0.99761,-0.351779,-0.971937,-0.672187,-0.587084,0.718051,-0.248419,NON_ULCER
0.004016,-0.5,-0.04918,-0.997678,-0.383399,-0.975726,-0.589043,-0.567271,0.866251,-0.895255,NON_ULCER
0.012048,-0.528571,-0.02459,-0.999223,-0.343874,-0.986306,-0.75889,-0.698489,0.608312,-0.949099,NON_ULCER
-0.172691,-0.528571,-0.229508,-0.99513,-0.367589,-0.971037,-0.860067,-0.775059,0.674544,-0.953995,NON_ULCER
-0.092369,-0.571429,-0.008197,-0.998619,-0.375494,-0.982104,-0.726443,-0.68369,0.81397,-0.950198,NON_ULCER
-0.084337,-0.528571,-0.065574,-0.998468,-0.343874,-0.980604,-0.90908,-0.86732,0.704629,-0.943746,NON_ULCER
-0.172691,-0.557143,-0.04918,-0.998793,-0.399209,-0.975314,-0.716734,-0.619627,0.857132,-0.93894,NON_ULCER
-0.060241,-0.514286,-0.02459,-0.997856,-0.351779,-0.979553,-0.878969,-0.84246,0.581838,-0.953476,NON_ULCER
-0.180723,-0.542857,-0.040984,-0.997844,-0.41502,-0.985106,-0.833715,-0.760176,0.656844,-0.901828,NON_ULCER
-0.100402,-0.557143,0.008197,-0.99918,-0.391304,-0.979103,-0.658434,-0.606802,0.787418,-0.930655,NON_ULCER
-0.429719,-0.514286,-0.409836,-0.962603,-0.375494,-0.904782,-0.934652,-0.849321,0.819578,-0.380292,NON_ULCER
0.068273,-0.528571,0.213115,-0.997585,-0.335968,-0.971637,-0.87502,-0.833638,0.664761,-0.956302,NON_ULCER
-0.100402,-0.542857,-0.090164,-0.998378,-0.343874,-0.980566,-0.832936,-0.723583,0.513006,-0.959846,NON_ULCER
-0.108434,-0.528571,-0.02459,-0.997931,-0.375494,-0.972763,-0.756057,-0.657683,0.76688,-0.932182,NON_ULCER
-0.028112,-0.585714,0.090164,-0.999239,-0.391304,-0.990771,-0.894641,-0.871738,0.683617,-0.954168,NON_ULCER
-0.172691,-0.542857,-0.098361,-0.998156,-0.383399,-0.980904,-0.702884,-0.665243,0.795772,-0.928926,NON_ULCER
0.028112,-0.571429,0.122951,-0.999541,-0.375494,-0.975201,-0.431827,-0.447741,0.809743,-0.896452,NON_ULCER
-0.365462,-0.485714,-0.327869,-0.988076,-0.375494,-0.932919,-0.916869,-0.775311,0.812544,-0.868216,NON_ULCER
0.060241,-0.528571,0.065574,-0.997874,-0.335968,-0.959857,-0.725632,-0.604882,0.785994,-0.895449,NON_ULCER
0.068273,-0.571429,0.081967,-0.999365,-0.335968,-0.984543,-0.772563,-0.680958,0.659026,-0.950466,NON_ULCER
-0.060241,-0.571429,-0.057377,-0.998076,-0.335968,-0.966122,-0.672658,-0.573968,0.619561,-0.956584,NON_ULCER
-0.196787,-0.542857,-0.213115,-0.998134,-0.351779,-0.973025,-0.818807,-0.733382,0.520837,-0.94958,NON_ULCER
-0.100402,-0.571429,-0.008197,-0.998658,-0.383399,-0.995873,-0.954989,-0.95255,0.486421,-0.973279,NON_ULCER
-0.269076,-0.542857,-0.139344,-0.991333,-0.41502,-0.96691,-0.772228,-0.628306,0.723241,-0.829185,NON_ULCER
-0.349398,-0.514286,-0.254098,-0.994588,-0.391304,-0.945263,-0.7385,-0.473116,0.852389,-0.936236,NON_ULCER
-0.349398,-0.6,-0.352459,-0.993091,-0.343874,-0.951415,-0.877999,-0.77103,0.706445,-0.419037,NON_ULCER
-0.164659,-0.557143,-0.090164,-0.998414,-0.375494,-0.991971,-0.924294,-0.926759,0.536409,-0.977799,NON_ULCER
-0.116466,-0.557143,-0.114754,-0.998846,-0.375494,-0.961995,-0.532649,-0.483792,0.838234,-0.899914,NON_ULCER
-0.437751,-0.585714,-0.377049,-0.990342,-0.383399,-0.929243,-0.703853,-0.458428,0.60015,-0.776122,NON_ULCER
-0.325301,-0.542857,-0.303279,-0.999093,-0.367589,-0.98308,-0.664239,-0.67377,0.830561,-0.956449,NON_ULCER
-0.24498,-0.585714,-0.172131,-0.999012,-0.375494,-0.97839,-0.810197,-0.693802,0.806333,-0.876097,NON_ULCER
-0.453815,-0.585714,-0.491803,-0.996117,-0.399209,-0.987507,-0.88142,-0.873188,0.702909,-0.646353,NON_ULCER
-0.212851,-0.528571,-0.221311,-0.996403,-0.335968,-0.978803,-0.739053,-0.728775,0.688958,-0.928804,NON_ULCER
-0.493976,-0.6,-0.42623,-0.996717,-0.407115,-0.993697,-0.856133,-0.900545,0.636099,-0.511208,NON_ULCER
-0.791165,-0.628571,-0.786885,-0.98011,-0.438735,-0.943987,-0.874209,-0.630302,0.773395,-0.809082,NON_ULCER
-0.39759,-0.571429,-0.327869,-0.99784,-0.367589,-0.989758,-0.727286,-0.745145,0.798122,-0.957328,NON_ULCER
-0.269076,-0.585714,-0.245902,-0.998007,-0.351779,-0.988895,-0.827738,-0.807996,0.657531,-0.39619,NON_ULCER
-0.341365,-0.571429,-0.303279,-0.995202,-0.367589,-0.97869,-0.811206,-0.694066,0.813838,-0.723246,NON_ULCER
-0.204819,-0.528571,-0.180328,-0.997746,-0.343874,-0.982892,-0.822839,-0.766921,0.672932,-0.919878,NON_ULCER
-0.534137,-0.614286,-0.360656,-0.991381,-0.438735,-0.951866,-0.87814,-0.714358,0.809502,-0.932015,ULCER
-0.341365,-0.728571,-0.155738,-0.997981,-0.43083,-0.974526,-0.744708,-0.607721,0.723406,-0.890105,ULCER
-0.638554,-0.3,-0.5,-0.949316,-0.667984,-0.953291,-0.691625,-0.451522,0.603062,-0.910465,ULCER
-0.751004,-0.342857,-0.54918,-0.929318,-0.770751,-0.910147,-0.809625,-0.413678,0.679741,-0.858264,ULCER
-0.228916,-0.757143,-0.04918,-0.998795,-0.407115,-0.985969,-0.878181,-0.817707,0.599403,-0.946788,ULCER
-0.349398,-0.5,-0.213115,-0.991551,-0.43083,-0.9444,-0.927926,-0.769448,0.738059,-0.913614,ULCER
-0.662651,-0.557143,-0.590164,-0.972595,-0.462451,-0.959857,-0.789907,-0.527803,0.59768,-0.914948,ULCER
-0.807229,-0.528571,-0.786885,-0.93222,-0.549407,-0.96057,-0.925145,-0.789895,0.721719,-0.916188,ULCER
-0.39759,-0.657143,-0.254098,-0.996774,-0.43083,-0.965109,-0.825119,-0.707145,0.705191,-0.945824,ULCER
-0.638554,-0.357143,-0.409836,-0.939505,-0.533597,-0.93881,-0.921596,-0.704302,0.523469,-0.866929,ULCER
-0.7751,-0.4,-0.622951,-0.865005,-0.636364,-0.925378,-0.936566,-0.786863,0.564992,-0.943293,ULCER
-0.871486,-0.442857,-0.745902,-0.714553,-0.715415,-0.950027,-0.944215,-0.802645,0.409396,-0.94355,ULCER
-0.485944,-0.614286,-0.360656,-0.995415,-0.44664,-0.982742,-0.942782,-0.891613,0.428013,-0.979537,ULCER
-0.461847,-0.385714,-0.278689,-0.962098,-0.478261,-0.919676,-0.903474,-0.633739,0.606845,-0.915078,ULCER
-0.702811,-0.442857,-0.516393,-0.963971,-0.652174,-0.988557,-0.958027,-0.914331,0.476879,-0.964609,ULCER
-0.502008,-0.542857,-0.401639,-0.988572,-0.438735,-0.921139,-0.817615,-0.574503,0.752186,-0.878304,ULCER
-0.759036,-0.457143,-0.614754,-0.938702,-0.494071,-0.919038,-0.820726,-0.528253,0.807708,-0.858483,ULCER
-0.718876,-0.6,-0.663934,-0.906007,-0.41502,-0.86824,-0.788078,-0.318273,0.622143,-0.866285,ULCER
-0.646586,-0.6,-0.52459,-0.977189,-0.501976,-0.963721,-0.935003,-0.828238,0.463374,-0.953904,ULCER
-0.73494,-0.471429,-0.532787,-0.966948,-0.541502,-0.949014,-0.914637,-0.759114,0.581717,-0.94049,ULCER
-0.670683,-0.371429,-0.442623,-0.986634,-0.573123,-0.980716,-0.904625,-0.80352,0.512738,-0.936963,ULCER
-0.518072,-0.642857,-0.459016,-0.983933,-0.359684,-0.976777,-0.848655,-0.76202,0.600749,-0.916916,ULCER
-0.558233,-0.371429,-0.368852,-0.984001,-0.509881,-0.953741,-0.710495,-0.538053,0.622231,-0.884161,ULCER
-0.767068,-0.4,-0.606557,-0.909434,-0.588933,-0.932169,-0.681144,-0.299429,0.723919,-0.880777,ULCER
-0.7751,-0.4,-0.631148,-0.930698,-0.581028,-0.903131,-0.916331,-0.633802,0.638976,-0.827765,ULCER
-0.46988,-0.642857,-0.409836,-0.992477,-0.399209,-0.976889,-0.848268,-0.745358,0.688786,-0.935031,ULCER
-0.39759,-0.7,-0.229508,-0.998153,-0.438735,-0.956668,-0.457241,-0.257273,0.703914,-0.888907,ULCER
-0.445783,-0.685714,-0.311475,-0.995678,-0.43083,-0.953066,-0.673437,-0.460204,0.744098,-0.872723,ULCER
-0.46988,-0.357143,-0.311475,-0.984937,-0.470356,-0.981016,-0.954472,-0.891925,0.258369,-0.949242,ULCER
-0.485944,-0.614286,-0.45082,-0.994587,-0.41502,-0.981354,-0.864198,-0.77827,0.383397,-0.943537,ULCER
-0.73494,-0.457143,-0.647541,-0.9347,-0.557312,-0.953966,-0.865034,-0.635489,0.658244,-0.916211,ULCER
-0.694779,-0.4,-0.565574,-0.974518,-0.509881,-0.983117,-0.82517,-0.741864,0.350666,-0.895459,ULCER
-0.212851,-0.442857,-0.07377,-0.998016,-0.422925,-0.997636,-0.934632,-0.927831,0.330887,-0.500604,NON_ULCER
-0.285141,-0.428571,-0.139344,-0.998793,-0.43083,-0.976289,-0.730618,-0.622833,0.657507,-0.519249,NON_ULCER
-0.24498,-0.485714,-0.147541,-0.995543,-0.407115,-0.986381,-0.917305,-0.846769,0.22224,-0.983326,NON_ULCER
-0.349398,-0.4,-0.270492,-0.988123,-0.41502,-0.986381,-0.904178,-0.846926,0.562617,-0.979275,NON_ULCER
-0.365462,-0.485714,-0.278689,-0.995713,-0.41502,-0.968861,-0.678154,-0.480459,0.759967,-0.910642,NON_ULCER
-0.502008,-0.457143,-0.377049,-0.993898,-0.454545,-0.983643,-0.712874,-0.696208,0.754325,-0.942942,NON_ULCER
-0.566265,-0.428571,-0.459016,-0.992562,-0.470356,-0.986494,-0.883369,-0.810957,0.720595,-0.96358,NON_ULCER
-0.39759,-0.5,-0.213115,-0.993516,-0.454545,-0.966947,-0.513691,-0.34891,0.771339,-0.893656,NON_ULCER
-0.341365,-0.442857,-0.204918,-0.996701,-0.44664,-0.983718,-0.895958,-0.781332,0.661139,-0.972872,NON_ULCER
-0.156627,-0.542857,0.008197,-0.997314,-0.41502,-0.998912,-0.896948,-0.9358,0.464398,-0.976226,NON_ULCER
-0.405622,-0.4,-0.262295,-0.998775,-0.454545,-0.993847,-0.909601,-0.872675,0.510076,-0.349543,NON_ULCER
-0.285141,-0.514286,-0.229508,-0.997268,-0.375494,-0.98248,-0.891759,-0.816551,0.696197,-0.952653,NON_ULCER
-0.333333,-0.528571,-0.057377,-0.990845,-0.438735,-0.957306,-0.710782,-0.482147,0.814303,-0.873997,NON_ULCER
-0.437751,-0.428571,-0.327869,-0.994453,-0.44664,-0.97175,-0.742741,-0.559771,0.752116,-0.951815,NON_ULCER
-0.333333,-0.4,-0.204918,-0.998513,-0.438735,-0.965972,-0.581456,-0.385616,0.629538,-0.570526,NON_ULCER
-0.389558,-0.414286,-0.295082,-0.996725,-0.44664,-0.978878,-0.756036,-0.60024,0.585205,-0.937748,NON_ULCER
-0.365462,-0.485714,-0.295082,-0.996069,-0.399209,-0.951228,-0.503483,-0.268367,0.858999,-0.918254,NON_ULCER
-0.285141,-0.5,-0.204918,-0.993846,-0.407115,-0.963196,-0.523174,-0.35541,0.769104,-0.848021,NON_ULCER
-0.429719,-0.414286,-0.278689,-0.99444,-0.454545,-0.959819,-0.54891,-0.289554,0.644427,-0.766689,NON_ULCER
