@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-14,16-24,26,28-37,40-46,48-76,78-88,90-131,133-185'

@attribute color_bgr_r_intensity1 numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_b_mean numeric
@attribute color_lab_a_intensity1 numeric
@attribute color_lab_b_intensity1 numeric
@attribute color_lab_a_frequency2 numeric
@attribute color_norm_g_variance numeric
@attribute color_norm_g_intensity2 numeric
@attribute haralick_bgr_bg_contrast numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
0.286885,0.085317,0.162326,-0.428571,-0.506667,-0.560976,-0.996346,0.410526,-0.984913,-0.961503,NON_ULCER
-0.336066,-0.393169,0.141067,-0.585714,-0.546667,-0.552846,-0.963975,0.473684,-0.918111,-0.926536,NON_ULCER
0.303279,0.124783,0.115971,-0.5,-0.533333,-0.894309,-0.982268,0.494737,-0.87929,-0.962032,NON_ULCER
0.163934,-0.062674,0.10978,-0.557143,-0.533333,-0.756098,-0.983541,0.494737,-0.978817,-0.912496,NON_ULCER
0.139344,-0.109117,0.240555,-0.442857,-0.466667,-0.569106,-0.997759,0.389474,-0.978139,0.135989,NON_ULCER
-0.008197,-0.138455,0.090876,-0.571429,-0.533333,-0.642276,-0.990372,0.494737,-0.961922,-0.913748,NON_ULCER
0.204918,-0.084516,0.181509,-0.442857,-0.506667,-0.512195,-0.983172,0.389474,-0.971438,-0.947121,NON_ULCER
-0.827869,-0.774601,-0.091885,-0.814286,-0.653333,-0.268293,-0.921828,1,-0.588229,-0.629544,NON_ULCER
-0.04918,-0.18322,0.094171,-0.6,-0.573333,-0.813008,-0.989125,0.515789,-0.972682,-0.951494,NON_ULCER
0.319672,0.015713,0.204964,-0.4,-0.48,-0.325203,-0.99677,0.368421,-0.974612,-0.960825,NON_ULCER
0.336066,0.38965,0.189784,-0.9,-0.48,-0.894309,-0.998383,0.810526,-0.791205,-0.883364,NON_ULCER
0.07377,-0.202048,0.456254,-0.442857,-0.373333,-0.447154,-0.978146,0.389474,-0.957217,-0.90918,NON_ULCER
-0.385246,-0.403823,0.034865,-0.642857,-0.56,-0.601626,-0.979764,0.557895,-0.918788,-0.946734,NON_ULCER
-0.02459,-0.204204,0.132693,-0.557143,-0.52,-0.422764,-0.987474,0.473684,-0.954298,-0.95339,NON_ULCER
0.286885,-0.021921,0.291039,-0.414286,-0.453333,-0.01626,-0.992906,0.389474,-0.963896,-0.934223,NON_ULCER
-0.07377,-0.257716,0.198709,-0.514286,-0.48,-0.853659,-0.875393,0.726316,-0.794024,-0.773444,NON_ULCER
0.262295,-0.048329,0.292962,-0.4,-0.453333,0.089431,-0.994868,0.368421,-0.962808,-0.953413,NON_ULCER
0.278689,0.060451,0.062231,-0.485714,-0.546667,-0.422764,-0.996822,0.452632,-0.968046,-0.897067,NON_ULCER
0.106557,-0.197551,0.402837,-0.357143,-0.386667,-0.609756,-0.954024,0.284211,-0.960595,-0.966555,NON_ULCER
0.155738,-0.107169,0.302945,-0.4,-0.44,-0.780488,-0.978757,0.347368,-0.972457,-0.894688,NON_ULCER
0.180328,-0.03131,0.394709,-0.628571,-0.4,-0.764228,-0.976437,0.557895,-0.939584,-0.902487,NON_ULCER
0.204918,-0.062472,0.231836,-0.414286,-0.466667,0.243902,-0.996975,0.368421,-0.934667,-0.941307,NON_ULCER
0.016393,-0.252489,0.485158,-0.471429,-0.346667,-0.268293,-0.984444,0.431579,-0.947844,-0.124439,NON_ULCER
0.180328,-0.106213,0.270957,-0.4,-0.453333,-0.626016,-0.998551,0.347368,-0.980631,-0.971912,NON_ULCER
-0.02459,-0.255592,0.404614,-0.442857,-0.373333,-0.406504,-0.979022,0.368421,-0.965324,-0.921875,NON_ULCER
-0.016393,-0.208784,0.359214,-0.457143,-0.413333,-0.243902,-0.992885,0.389474,-0.978209,-0.259752,NON_ULCER
0.114754,-0.180808,0.366816,-0.428571,-0.4,-0.707317,-0.979177,0.368421,-0.974751,-0.932746,NON_ULCER
0.147541,-0.155144,0.289246,-0.4,-0.44,-0.170732,-0.995748,0.347368,-0.986242,-0.972498,NON_ULCER
0.008197,-0.283484,0.463628,-0.457143,-0.373333,-0.536585,-0.993535,0.389474,-0.960196,-0.117711,NON_ULCER
-0.02459,-0.249826,0.344548,-0.428571,-0.426667,0.081301,-0.992157,0.347368,-0.969045,-0.939498,NON_ULCER
0.172131,-0.078431,0.257165,-0.457143,-0.52,-0.577236,-0.977073,0.410526,-0.964745,-0.935264,NON_ULCER
-0.008197,-0.261955,0.441448,-0.442857,-0.373333,-0.414634,-0.983728,0.410526,-0.989448,-0.253216,NON_ULCER
0.02459,-0.261578,0.43111,-0.442857,-0.373333,-0.097561,-0.990513,0.368421,-0.973372,-0.968664,NON_ULCER
0.131148,-0.125328,0.320163,-0.457143,-0.466667,-0.357724,-0.9751,0.410526,-0.964148,-0.94506,NON_ULCER
-0.02459,-0.282573,0.341305,-0.457143,-0.426667,-0.487805,-0.963592,0.368421,-0.961743,-0.369407,NON_ULCER
-0.237705,-0.564061,0.472954,-0.3,-0.36,-0.195122,-0.938274,-0.115789,-0.990871,-0.937479,ULCER
0.139344,-0.05953,-0.082243,-0.442857,-0.6,-0.170732,-0.995916,0.347368,-0.956437,-0.892049,ULCER
0.090164,-0.135452,0.003996,-0.457143,-0.586667,-0.243902,-0.984958,0.368421,-0.962878,-0.95847,ULCER
0.122951,-0.087093,-0.105703,-0.5,-0.6,-0.878049,-0.99456,0.389474,-0.945244,-0.94705,ULCER
-0.245902,-0.574094,0.346884,-0.285714,-0.44,-0.219512,-0.882155,-0.2,-0.982864,-0.919423,ULCER
-0.311475,-0.621175,0.365897,-0.342857,-0.426667,-0.243902,-0.945056,-0.347368,-0.983479,-0.91729,ULCER
0.016393,-0.246364,-0.008679,-0.414286,-0.573333,-0.276423,-0.981017,0.263158,-0.980944,-0.930715,ULCER
-0.270492,-0.632628,0.366872,-0.314286,-0.413333,-0.357724,-0.90407,-0.010526,-0.971124,-0.885107,ULCER
0.008197,-0.195874,0.108396,-0.471429,-0.52,-0.211382,-0.992991,0.368421,-0.963727,-0.927665,ULCER
0.090164,-0.250011,0.044033,-0.442857,-0.56,-0.747967,-0.9729,0.284211,-0.946561,-0.808142,ULCER
0.114754,-0.192912,0.173438,-0.371429,-0.506667,-0.130081,-0.992743,0.263158,-0.959793,-0.925809,ULCER
-0.139344,-0.450883,0.353735,-0.342857,-0.413333,-0.455285,-0.920496,0.178947,-0.985324,-0.904707,ULCER
0.04918,-0.259408,0.199113,-0.342857,-0.493333,-0.170732,-0.986995,0.2,-0.981705,-0.955622,ULCER
0.213115,-0.053439,0.005219,-0.514286,-0.56,-0.284553,-0.996368,0.431579,-0.967431,-0.909307,ULCER
-0.114754,-0.488084,0.405457,-0.271429,-0.373333,-0.260163,-0.96588,-0.157895,-0.979745,-0.953508,ULCER
-0.090164,-0.384735,0.095544,-0.328571,-0.533333,-0.642276,-0.948243,0.115789,-0.977696,-0.935293,ULCER
0.02459,-0.271708,0.058893,-0.371429,-0.546667,0.195122,-0.991081,0.2,-0.97847,-0.90653,ULCER
0,-0.299777,0.122423,-0.414286,-0.546667,-0.780488,-0.938649,0.263158,-0.939644,-0.855629,ULCER
-0.254098,-0.576049,0.409178,-0.285714,-0.386667,-0.186992,-0.931437,-0.263158,-0.982399,-0.899747,ULCER
-0.196721,-0.536328,0.476411,-0.271429,-0.36,-0.219512,-0.98568,-0.242105,-0.995896,-0.954926,ULCER
0.377049,0.185566,-0.21755,-0.514286,-0.68,-0.333333,-0.99513,0.452632,-0.911837,-0.914645,ULCER
0.172131,0.068541,-0.07221,-0.5,-0.6,0.056911,-0.997242,0.452632,-0.969598,-0.879214,ULCER
0.07377,-0.137317,0.035802,-0.4,-0.546667,-0.373984,-0.991675,0.305263,-0.970316,-0.885877,ULCER
0.245902,0.015572,-0.159381,-0.428571,-0.653333,-0.544715,-0.991361,0.347368,-0.940625,-0.891947,ULCER
0.016393,-0.22553,-0.015523,-0.471429,-0.586667,-0.756098,-0.981093,0.305263,-0.956472,-0.844738,ULCER
0.057377,-0.238325,0.104397,-0.357143,-0.506667,0.252033,-0.990312,0.2,-0.972734,-0.949927,ULCER
-0.106557,-0.478023,0.416594,-0.271429,-0.36,-0.268293,-0.960566,-0.136842,-0.977173,-0.959994,ULCER
0.114754,-0.115915,-0.042803,-0.428571,-0.6,-0.528455,-0.982786,0.326316,-0.971885,-0.923231,ULCER
-0.327869,-0.603969,0.328774,-0.342857,-0.426667,-0.252033,-0.837196,-0.136842,-0.957638,-0.847129,ULCER
-0.180328,-0.534943,0.470171,-0.285714,-0.373333,-0.056911,-0.979264,-0.221053,-0.993273,-0.982723,ULCER
-0.04918,-0.344882,0.13142,-0.371429,-0.506667,-0.626016,-0.947117,0.157895,-0.970318,-0.930971,ULCER
-0.04918,-0.178046,-0.029468,-0.514286,-0.573333,-0.739837,-0.984075,0.410526,-0.981544,-0.87703,ULCER
0.065574,-0.155844,-0.18205,-0.485714,-0.653333,-0.617886,-0.99304,0.347368,-0.953494,-0.913145,ULCER
-0.5,-0.709984,0.216354,-0.4,-0.466667,-0.390244,-0.433527,-0.221053,-0.885047,-0.879816,ULCER
0.090164,-0.093137,-0.290666,-0.557143,-0.706667,-0.756098,-0.989635,0.431579,-0.865521,-0.871533,ULCER
0.180328,0.037173,-0.29912,-0.514286,-0.693333,-0.455285,-0.996841,0.431579,-0.916854,-0.878295,ULCER
-0.254098,-0.556096,0.389979,-0.285714,-0.386667,0.00813,-0.939679,-0.221053,-0.980468,-0.940543,ULCER
-0.090164,-0.324115,-0.106981,-0.457143,-0.613333,-0.227642,-0.993877,0.263158,-0.952909,-0.883965,ULCER
-0.098361,-0.380624,0.212999,-0.342857,-0.48,-0.463415,-0.975574,0.094737,-0.979296,-0.911879,ULCER
0.008197,-0.258449,0.021844,-0.371429,-0.573333,-0.300813,-0.980907,0.178947,-0.981492,-0.946246,ULCER
-0.172131,-0.541358,0.469895,-0.285714,-0.36,0,-0.976139,-0.2,-0.994232,-0.98607,ULCER
0.188525,0.135668,-0.38591,-0.557143,-0.733333,-0.569106,-0.992936,0.473684,-0.884404,-0.871309,ULCER
-0.147541,-0.45173,0.294832,-0.357143,-0.426667,-0.642276,-0.921278,0.221053,-0.984556,-0.94818,ULCER
-0.065574,-0.367927,0.012298,-0.385714,-0.573333,-0.536585,-0.94674,0.157895,-0.966747,-0.897744,ULCER
-0.557377,-0.775873,0.211869,-0.4,-0.48,-0.268293,-0.494702,-0.705263,-0.933677,-0.887195,ULCER
0.032787,-0.125522,-0.060014,-0.514286,-0.586667,-0.04878,-0.99594,0.410526,-0.984258,-0.897856,ULCER
0.163934,-0.105259,-0.128979,-0.485714,-0.56,-0.609756,-0.981617,0.368421,-0.865306,-0.809823,ULCER
-0.02459,-0.324684,0.21272,-0.428571,-0.466667,-0.300813,-0.984614,0.263158,-0.98397,-0.935809,ULCER
0.245902,0.032759,0.123287,-0.514286,-0.52,-0.422764,-0.993936,0.452632,-0.985016,-0.934136,NON_ULCER
-0.139344,-0.380442,0.517718,-0.357143,-0.333333,-0.065041,-0.964892,0.178947,-0.96469,-0.862011,NON_ULCER
0.155738,-0.088145,0.050944,-0.428571,-0.533333,-0.292683,-0.987993,0.347368,-0.983658,-0.919959,NON_ULCER
0.016393,-0.13519,-0.13354,-0.457143,-0.64,-0.536585,-0.975248,0.305263,-0.72895,-0.766089,NON_ULCER
0.327869,0.12274,0.207835,-0.557143,-0.466667,0.065041,-0.996142,0.536842,-0.926254,-0.877098,NON_ULCER
0.409836,0.232966,0.200714,-0.571429,-0.48,-0.593496,-0.99807,0.557895,-0.968426,-0.895351,NON_ULCER
0.07377,-0.185569,0.024733,-0.414286,-0.56,-0.634146,-0.970759,0.305263,-0.954464,-0.927874,NON_ULCER
0.131148,-0.193205,0.08725,-0.328571,-0.533333,-0.333333,-0.984854,0.2,-0.984889,-0.181376,NON_ULCER
0.04918,-0.22753,0.551234,-0.414286,-0.32,-0.398374,-0.988152,0.368421,-0.946181,-0.810373,NON_ULCER
0.311475,0.087847,0.020036,-0.471429,-0.546667,-0.203252,-0.993723,0.431579,-0.988335,-0.94958,NON_ULCER
0.516393,0.259969,0.201112,-0.485714,-0.493333,-0.520325,-0.993755,0.473684,-0.958124,-0.9023,NON_ULCER
0.163934,-0.0663,0.119126,-0.514286,-0.52,-0.487805,-0.992301,0.452632,-0.977697,-0.882702,NON_ULCER
-0.02459,-0.313145,0.019092,-0.357143,-0.573333,-0.227642,-0.978676,0.157895,-0.941152,-0.916618,NON_ULCER
0.311475,0.119023,-0.184885,-0.442857,-0.653333,-0.796748,-0.983616,0.389474,-0.781911,-0.8411,NON_ULCER
0.459016,0.147142,0.348323,-0.5,-0.413333,-0.276423,-0.993697,0.515789,-0.918205,-0.90538,NON_ULCER
0.032787,-0.274265,-0.002975,-0.342857,-0.573333,-0.04878,-0.974064,0.136842,-0.907211,-0.896473,NON_ULCER
0.319672,0.181239,-0.013396,-0.5,-0.586667,-0.252033,-0.998379,0.473684,-0.973529,0.190767,NON_ULCER
0.344262,0.037945,0.392253,-0.457143,-0.4,-0.154472,-0.995363,0.473684,-0.930195,-0.818264,NON_ULCER
0.114754,-0.188523,0.042313,-0.385714,-0.546667,-0.512195,-0.985757,0.263158,-0.918949,-0.903481,NON_ULCER
0.213115,-0.002384,-0.015627,-0.442857,-0.573333,-0.528455,-0.988712,0.368421,-0.964498,-0.931211,NON_ULCER
-0.016393,-0.202062,0.092189,-0.385714,-0.506667,-0.357724,-0.986139,0.263158,-0.954512,-0.923119,NON_ULCER
0.278689,0.119849,0.132078,-0.571429,-0.533333,-0.349593,-0.995071,0.536842,-0.983498,-0.926937,NON_ULCER
0.204918,0.080107,0.356588,-0.557143,-0.413333,-0.292683,-0.997306,0.557895,-0.94826,-0.908768,NON_ULCER
0.106557,-0.116664,0.046235,-0.385714,-0.6,-0.609756,-0.994465,0.305263,-0.965205,0.161742,NON_ULCER
-0.106557,-0.415997,0.520672,-0.357143,-0.373333,-0.414634,-0.95325,0.136842,-0.959837,-0.838986,NON_ULCER
0,-0.253792,0.106692,-0.414286,-0.52,-0.333333,-0.97576,0.284211,-0.968455,-0.924723,NON_ULCER
0.418033,0.222017,-0.178585,-0.485714,-0.653333,-0.162602,-0.998331,0.452632,-0.965975,-0.967494,NON_ULCER
0.532787,0.433933,0.084565,-0.614286,-0.533333,-0.585366,-0.997534,0.6,-0.971526,-0.934315,NON_ULCER
0.311475,0.161943,0.262418,-0.585714,-0.44,-0.349593,-0.998279,0.578947,-0.974391,-0.933026,NON_ULCER
0.5,0.300511,0.195108,-0.571429,-0.48,-0.447154,-0.99741,0.557895,-0.973165,-0.946334,NON_ULCER
0.081967,-0.189657,-0.096185,-0.357143,-0.6,-0.479675,-0.983325,0.2,-0.967214,-0.970683,NON_ULCER
0.393443,0.184489,-0.23446,-0.471429,-0.666667,-0.219512,-0.998593,0.410526,-0.956489,-0.950325,NON_ULCER
0.352459,0.11184,-0.06312,-0.471429,-0.586667,-0.422764,-0.996896,0.431579,-0.980573,-0.127143,NON_ULCER
0.409836,0.182637,0.257655,-0.528571,-0.453333,-0.186992,-0.993927,0.536842,-0.96745,-0.902738,NON_ULCER
0.139344,-0.04718,0.211696,-0.471429,-0.533333,-0.260163,-0.985509,0.431579,-0.904519,-0.82845,NON_ULCER
0.606557,0.221546,-0.126945,-0.5,-0.64,-0.886179,-0.98628,0.431579,-0.75257,-0.966675,NON_ULCER
0.163934,-0.076966,0.03236,-0.414286,-0.573333,-0.186992,-0.995673,0.347368,-0.937051,0.072365,NON_ULCER
-0.02459,-0.240546,0.112729,-0.4,-0.52,-0.081301,-0.987511,0.242105,-0.970405,-0.95422,NON_ULCER
0.090164,-0.163091,0.04467,-0.428571,-0.546667,-0.276423,-0.990967,0.326316,-0.981225,-0.951406,NON_ULCER
0.540984,0.352899,0.228061,-0.614286,-0.466667,-0.536585,-0.997558,0.621053,-0.972745,-0.93846,NON_ULCER
0.401639,0.137463,0.132497,-0.542857,-0.52,-0.406504,-0.990172,0.515789,-0.971007,-0.910059,NON_ULCER
0.393443,0.1828,0.295473,-0.542857,-0.426667,-0.154472,-0.995973,0.557895,-0.934462,-0.916341,NON_ULCER
0.213115,-0.09871,0.098937,-0.471429,-0.52,-0.284553,-0.989069,0.410526,-0.974309,-0.819257,NON_ULCER
0.311475,-0.113624,0.62494,-0.357143,-0.306667,-0.349593,-0.988846,0.368421,-0.950216,-0.850528,NON_ULCER
0.040984,-0.245643,-0.001616,-0.357143,-0.573333,-0.260163,-0.987431,0.178947,-0.981665,-0.955217,NON_ULCER
0.278689,-0.049184,0.011224,-0.4,-0.573333,-0.219512,-0.993648,0.326316,-0.989115,0.145025,NON_ULCER
0.106557,-0.216313,0.037125,-0.371429,-0.533333,-0.414634,-0.984958,0.221053,-0.974909,-0.921894,NON_ULCER
0.262295,0.010459,0.208136,-0.471429,-0.453333,-0.178862,-0.995294,0.431579,-0.986341,0.134454,NON_ULCER
0.147541,-0.199303,0.390515,-0.485714,-0.4,-0.707317,-0.97062,0.368421,-0.924081,-0.861278,ULCER
0.352459,0.089195,0.614177,-0.571429,-0.306667,-0.292683,-0.995102,0.621053,-0.959611,-0.921056,ULCER
0.221311,-0.04621,0.611156,-0.528571,-0.306667,-0.284553,-0.991944,0.578947,-0.965809,-0.934802,ULCER
0.336066,0.070187,0.231823,-0.414286,-0.466667,-0.764228,-0.983199,0.410526,-0.880557,-0.929875,ULCER
0.098361,-0.132076,0.341077,-0.542857,-0.48,-0.617886,-0.973871,0.515789,-0.884852,-0.871043,ULCER
-0.180328,-0.390444,0.511332,-0.485714,-0.346667,-0.422764,-0.966128,0.431579,-0.95412,-0.900832,ULCER
0.204918,0.022275,0.278843,-0.542857,-0.44,-0.674797,-0.974368,0.431579,-0.886474,-0.886239,ULCER
-0.704918,-0.810184,0.070014,-0.571429,-0.586667,-0.463415,-0.867344,0.178947,-0.986284,-0.788645,ULCER
-0.368852,-0.631014,0.306245,-0.471429,-0.466667,-0.349593,-0.891823,0.242105,-0.983889,-0.839034,ULCER
-0.139344,-0.286141,0.459235,-0.514286,-0.44,-0.471545,-0.984853,0.452632,-0.960531,-0.935689,ULCER
-0.188525,-0.435353,0.401123,-0.457143,-0.4,-0.325203,-0.962614,0.326316,-0.982249,-0.914656,ULCER
-0.098361,-0.406942,0.241367,-0.5,-0.48,-0.869919,-0.940422,0.347368,-0.901755,-0.795541,ULCER
-0.409836,-0.653828,0.234076,-0.471429,-0.466667,-0.268293,-0.795611,0.073684,-0.935263,-0.794196,ULCER
-0.721311,-0.854883,-0.010688,-0.571429,-0.573333,-0.284553,-0.93857,-0.073684,-0.990056,-0.839437,ULCER
0.360656,0.07374,0.096797,-0.342857,-0.52,-0.894309,-0.961422,0.326316,-0.812663,-0.938516,ULCER
0.713115,0.345424,-0.044664,-0.442857,-0.6,-0.943089,-0.973033,0.410526,-0.790757,-0.923764,ULCER
-0.54918,-0.776004,0.10979,-0.5,-0.533333,-0.398374,-0.913345,-0.031579,-0.988081,-0.870941,ULCER
0.639344,0.424108,0.129822,-0.571429,-0.52,-0.943089,-0.956983,0.578947,-0.714486,-0.810666,ULCER
0.57377,0.362788,0.131596,-0.528571,-0.506667,-0.910569,-0.96275,0.536842,-0.733008,-0.925926,ULCER
-0.311475,-0.622854,0.341895,-0.442857,-0.4,-0.495935,-0.929952,0.242105,-0.98439,-0.912594,ULCER
0.721311,0.638693,0.070459,-0.685714,-0.506667,-0.601626,-0.975354,0.663158,-0.702968,-0.814245,ULCER
-0.032787,-0.268895,0.286799,-0.428571,-0.426667,-0.585366,-0.95456,0.326316,-0.919286,-0.841786,ULCER
0.45082,0.261059,0.144558,-0.542857,-0.533333,-0.99187,-0.991995,0.536842,-0.764573,-0.856468,ULCER
-0.409836,-0.603399,0.318947,-0.471429,-0.426667,-0.536585,-0.950713,0.2,-0.975779,-0.847081,ULCER
0.385246,0.017362,0.146188,-0.442857,-0.506667,-0.869919,-0.984507,0.452632,-0.891859,-0.887849,ULCER
0.54918,0.36099,0.185588,-0.442857,-0.506667,-0.739837,-0.967455,0.557895,-0.587313,-0.81483,ULCER
0.377049,0.13891,0.302584,-0.5,-0.426667,-0.447154,-0.989264,0.515789,-0.832019,-0.805504,ULCER
0.196721,0.016366,0.27278,-0.485714,-0.426667,-0.634146,-0.99281,0.473684,-0.837199,-0.832029,ULCER
-0.122951,-0.234416,0.349729,-0.471429,-0.413333,-0.390244,-0.984641,0.410526,-0.872151,-0.87745,ULCER
0.336066,0.012281,0.346622,-0.514286,-0.413333,-0.926829,-0.938871,0.557895,-0.915973,-0.911081,ULCER
-0.016393,-0.263311,0.359206,-0.557143,-0.413333,-0.650407,-0.951793,0.410526,-0.94591,-0.891203,ULCER
0.581967,0.400666,0.267157,-0.585714,-0.48,-0.96748,-0.96565,0.621053,-0.811002,-0.778922,ULCER
0.344262,0.046724,0.427628,-0.471429,-0.373333,-0.097561,-0.992133,0.494737,-0.866524,-0.904287,ULCER
0,-0.258227,0.373305,-0.414286,-0.413333,-0.642276,-0.946708,0.494737,-0.914935,-0.912351,ULCER
0.172131,-0.136748,0.369348,-0.4,-0.413333,0.04065,-0.993053,0.347368,-0.965802,-0.910415,ULCER
0.401639,0.149193,0.431424,-0.514286,-0.36,-0.406504,-0.988451,0.536842,-0.82358,-0.849783,ULCER
0.270492,-0.02984,0.392678,-0.428571,-0.4,-0.211382,-0.989656,0.431579,-0.969231,-0.959457,ULCER
-0.106557,-0.362567,0.472971,-0.385714,-0.346667,-0.235772,-0.992299,0.2,-0.982114,-0.936254,ULCER
0.065574,-0.232669,0.54814,-0.371429,-0.373333,-0.105691,-0.980927,0.305263,-0.979179,-0.944787,ULCER
-0.163934,-0.422351,0.441018,-0.414286,-0.386667,-0.536585,-0.980952,0.242105,-0.962379,-0.868608,ULCER
0.336066,0.116296,0.323705,-0.471429,-0.426667,-0.878049,-0.989756,0.473684,-0.981949,-0.945128,ULCER
0.163934,-0.075812,0.353567,-0.442857,-0.413333,-0.382114,-0.977945,0.410526,-0.840043,-0.839369,ULCER
0.360656,0.087118,0.483798,-0.457143,-0.36,-0.292683,-0.993979,0.494737,-0.965861,-0.95855,ULCER
0.032787,-0.31819,0.521443,-0.357143,-0.346667,-0.105691,-0.993581,0.242105,-0.990522,-0.94329,ULCER
0.42623,0.166934,0.271804,-0.457143,-0.453333,-0.97561,-0.966232,0.473684,-0.733087,-0.847022,ULCER
0.237705,-0.051955,0.565164,-0.428571,-0.306667,-0.186992,-0.989518,0.452632,-0.979058,-0.934782,ULCER
0.172131,0.021079,0.531784,-0.485714,-0.36,-0.113821,-0.989647,0.515789,-0.969722,-0.880918,ULCER
0.368852,0.057263,0.511234,-0.457143,-0.373333,-0.341463,-0.991539,0.473684,-0.979663,-0.947483,ULCER
0.418033,0.019013,0.314476,-0.371429,-0.44,-0.682927,-0.954136,0.368421,-0.821453,-0.747887,ULCER
0.377049,0.193438,0.561222,-0.557143,-0.333333,-0.219512,-0.996119,0.6,-0.916713,-0.880847,ULCER
0.196721,-0.129073,0.626222,-0.4,-0.293333,-0.097561,-0.989553,0.410526,-0.982642,-0.929408,ULCER
0.090164,-0.264854,0.523569,-0.414286,-0.346667,-0.390244,-0.991661,0.368421,-0.981769,-0.887302,ULCER
-0.057377,-0.326025,0.387732,-0.442857,-0.413333,-0.439024,-0.975109,0.347368,-0.888928,-0.750775,ULCER
0.327869,0.070112,0.627416,-0.485714,-0.293333,0.121951,-0.995598,0.557895,-0.967768,-0.935198,ULCER
0.016393,-0.188269,0.482959,-0.514286,-0.373333,-0.569106,-0.976464,0.494737,-0.962831,-0.879846,ULCER
-0.229508,-0.499593,0.367632,-0.414286,-0.413333,-0.390244,-0.941271,0.2,-0.928238,-0.764616,ULCER
0.360656,0.176223,0.579032,-0.6,-0.333333,-0.609756,-0.991223,0.6,-0.944048,-0.934511,ULCER
0.278689,-0.021969,0.598837,-0.485714,-0.306667,-0.170732,-0.993217,0.515789,-0.981916,-0.895322,ULCER
0.254098,-0.109504,0.406913,-0.357143,-0.386667,-0.731707,-0.964475,0.431579,-0.921851,-0.767555,ULCER
0.172131,-0.008044,0.532157,-0.585714,-0.32,-0.341463,-0.993772,0.6,-0.951334,-0.89807,ULCER
0.106557,-0.23263,0.542801,-0.471429,-0.32,-0.804878,-0.984015,0.410526,-0.964839,-0.824405,ULCER
-0.327869,-0.547949,0.381532,-0.457143,-0.4,-0.682927,-0.946164,0.221053,-0.964466,-0.790222,ULCER
-0.491803,-0.646834,0.141679,-0.571429,-0.493333,-0.341463,-0.960427,0.368421,-0.972174,-0.575741,NON_ULCER
-0.393443,-0.548124,0.060643,-0.585714,-0.546667,-0.471545,-0.990999,0.389474,-0.989357,-0.460553,NON_ULCER
-0.409836,-0.577391,0.131921,-0.528571,-0.506667,-0.317073,-0.981429,0.326316,-0.986729,-0.923757,NON_ULCER
0.090164,-0.265056,0.046372,-0.471429,-0.573333,-0.626016,-0.923781,0.305263,-0.928615,-0.915649,NON_ULCER
-0.45082,-0.657224,0.182483,-0.514286,-0.493333,-0.512195,-0.973978,0.2,-0.991549,-0.958732,NON_ULCER
-0.467213,-0.657302,0.156437,-0.542857,-0.506667,-0.105691,-0.964548,0.263158,-0.981189,-0.921373,NON_ULCER
-0.188525,-0.481922,0.317649,-0.285714,-0.426667,-0.674797,-0.908484,-0.010526,-0.949121,-0.920927,NON_ULCER
-0.327869,-0.577797,0.119637,-0.514286,-0.493333,-0.756098,-0.886963,0.178947,-0.938175,-0.917293,NON_ULCER
-0.467213,-0.592432,0.109584,-0.528571,-0.52,-0.365854,-0.984809,0.242105,-0.985705,-0.923686,NON_ULCER
-0.516393,-0.777813,0.120742,-0.514286,-0.52,-0.430894,-0.864434,0.052632,-0.973529,-0.872817,NON_ULCER
0.213115,0.03095,0.031427,-0.485714,-0.586667,-0.455285,-0.986714,0.452632,-0.879917,-0.905824,NON_ULCER
-0.532787,-0.678897,0.177295,-0.528571,-0.493333,-0.113821,-0.967635,0.221053,-0.991175,-0.973557,NON_ULCER
-0.401639,-0.556921,0.061054,-0.571429,-0.546667,-0.471545,-0.989238,0.368421,-0.997127,-0.530054,NON_ULCER
-0.254098,-0.41592,-0.111081,-0.5,-0.6,-0.788618,-0.959962,0.410526,-0.867783,-0.93606,NON_ULCER
0.02459,-0.085599,0.111598,-0.5,-0.52,-0.130081,-0.994438,0.431579,-0.907,-0.923583,NON_ULCER
-0.483607,-0.584643,0.053572,-0.528571,-0.546667,-0.349593,-0.979099,0.263158,-0.984877,-0.895362,NON_ULCER
0.713115,0.521825,-0.262216,-0.485714,-0.68,-0.292683,-0.994951,0.473684,-0.832352,-0.935967,NON_ULCER
0.02459,-0.208582,0.320277,-0.457143,-0.44,0,-0.992067,0.389474,-0.9453,-0.932262,NON_ULCER
-0.065574,-0.244721,0.274701,-0.471429,-0.48,-0.268293,-0.991975,0.410526,-0.958673,-0.920466,NON_ULCER
-0.237705,-0.328496,0.006693,-0.5,-0.586667,-0.430894,-0.992391,0.347368,-0.939425,-0.954351,NON_ULCER
0.016393,-0.202588,0.045232,-0.485714,-0.52,-0.430894,-0.988714,0.368421,-0.87619,-0.932082,NON_ULCER
0.237705,0.075377,-0.194845,-0.542857,-0.68,-0.699187,-0.991451,0.452632,-0.59681,-0.928773,NON_ULCER
0.622951,0.185754,-0.035791,-0.285714,-0.6,-0.601626,-0.972289,0.263158,-0.69413,-0.884413,NON_ULCER
-0.614754,-0.836614,0.038646,-0.557143,-0.56,-0.300813,-0.7642,-0.031579,-0.972312,-0.88231,NON_ULCER
