@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R1-8,10-41,43-72,75-77,79-103,105-130,132-146,148-158,160-185'

@attribute color_bgr_r_centroid numeric
@attribute color_lab_b_intensity2 numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_g_mean numeric
@attribute color_norm_r_variance numeric
@attribute haralick_bgr_g_entropy numeric
@attribute haralick_luv_v_correlation numeric
@attribute haralick_lab_ab_contrast numeric
@attribute lbph_bgr_b_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.263598,-0.4,-0.340404,-0.048692,-0.972402,0.243736,-0.528157,-0.832086,0.677044,-0.831477,ULCER
-0.364017,-0.493333,-0.265266,-0.073516,-0.943381,0.080936,-0.314317,-0.772693,0.663577,-0.880433,ULCER
-0.330544,-0.453333,-0.320068,-0.153729,-0.879669,0.56134,-0.777911,-0.814833,0.807695,-0.840504,ULCER
-0.472803,-0.533333,-0.168258,-0.017428,-0.721,0.660963,-0.643601,-0.550562,0.930785,-0.810035,ULCER
-0.58159,-0.613333,-0.069365,0.159259,-0.688354,0.612816,-0.328758,-0.375704,0.87109,-0.777857,ULCER
-0.799163,-0.626667,-0.000615,0.204511,-0.778049,0.357883,-0.164342,-0.131575,0.94396,-0.67771,ULCER
-0.615063,-0.533333,-0.05183,0.280135,-0.703796,0.701302,-0.435507,-0.691734,0.833286,-0.842357,ULCER
-0.740586,-0.6,-0.180505,-0.018849,-0.861013,0.013927,-0.18951,-0.36078,0.869351,-0.772231,ULCER
-0.338912,-0.44,-0.412787,-0.236668,-0.956118,0.470632,-0.775217,-0.74043,0.741423,-0.864746,ULCER
-0.405858,-0.493333,-0.273121,-0.029796,-0.941059,-0.212642,0.153433,-0.210809,0.860851,-0.836239,ULCER
-0.246862,-0.453333,-0.260986,0.017912,-0.898702,0.653883,-0.496552,-0.795855,0.753441,-0.935232,ULCER
-0.313808,-0.453333,-0.321133,-0.089982,-0.936585,0.456916,-0.491981,-0.872113,0.680636,-0.937029,ULCER
-0.263598,-0.573333,0.054707,0.343665,-0.906327,0.864635,-0.309306,-0.444974,0.816534,-0.758005,ULCER
-0.364017,-0.466667,-0.294903,-0.124447,-0.881544,0.432069,-0.148317,-0.547413,0.951313,-0.814762,ULCER
-0.246862,-0.56,-0.027275,0.229818,-0.815467,0.727388,-0.779814,-0.704242,0.690683,-0.900658,ULCER
-0.723849,-0.613333,-0.063569,0.149567,-0.760078,0.407298,-0.13784,-0.439539,0.951089,-0.78962,ULCER
-0.76569,-0.573333,-0.101501,0.108459,-0.861114,0.185811,-0.18419,-0.587957,0.942288,-0.719189,ULCER
-0.330544,-0.413333,-0.463818,-0.246538,-0.935511,0.477126,-0.786515,-0.879445,0.706444,-0.898615,ULCER
-0.297071,-0.386667,-0.495962,-0.335098,-0.972614,-0.333464,-0.190973,-0.866764,0.738933,-0.94786,ULCER
-0.330544,-0.44,-0.428934,-0.224012,-0.93754,-0.008835,-0.246121,-0.88406,0.706572,-0.911687,ULCER
-0.506276,-0.546667,-0.137281,-0.040893,-0.85189,0.210105,0.109852,-0.086847,0.981717,-0.667112,ULCER
-0.405858,-0.52,-0.155764,0.045032,-0.746314,0.633652,-0.207551,-0.310013,0.974606,-0.789786,ULCER
-0.389121,-0.493333,0.086745,0.377067,-0.522321,0.839091,-0.429007,-0.438547,0.771306,-0.716727,ULCER
-0.640167,-0.626667,-0.037919,0.215348,-0.524141,0.399946,-0.246253,-0.517781,0.840978,-0.756386,ULCER
-0.807531,-0.64,-0.04066,0.211258,-0.6753,0.173899,-0.227002,-0.260497,0.787456,-0.728687,ULCER
-0.305439,-0.426667,-0.435835,-0.277832,-0.96303,0.141859,-0.441734,-0.84563,0.739666,-0.907152,ULCER
-0.355649,-0.426667,-0.40038,-0.185064,-0.855012,0.456408,-0.637975,-0.775367,0.497192,-0.864422,ULCER
-0.539749,-0.573333,-0.267683,-0.053513,-0.772565,0.189695,-0.280493,-0.324419,0.870439,-0.830758,ULCER
-0.430962,-0.466667,-0.405731,-0.250029,-0.985956,-0.217328,-0.202979,-0.803231,0.770142,-0.896761,ULCER
-0.531381,-0.52,-0.330285,-0.191478,-0.908615,0.225929,-0.564039,-0.617115,0.804124,-0.935977,ULCER
-0.338912,-0.453333,-0.386319,-0.14935,-0.984452,-0.219195,-0.286428,-0.896828,0.797866,-0.916319,ULCER
-0.263598,-0.453333,-0.34456,-0.090234,-0.954214,0.425626,-0.631704,-0.826996,0.84097,-0.860356,ULCER
-0.330544,-0.453333,-0.341724,-0.231253,-0.971308,0.23067,-0.567267,-0.719036,0.848645,-0.855503,ULCER
-0.355649,-0.48,-0.288446,-0.126396,-0.702088,0.535463,-0.709525,-0.734564,0.728952,-0.841775,ULCER
-0.213389,-0.36,-0.40798,-0.17039,-0.754938,0.131524,0.359667,-0.498372,0.902666,-0.863334,ULCER
-0.447699,-0.466667,-0.318764,-0.131633,-0.803617,0.564111,-0.557838,-0.373374,0.906954,-0.792909,ULCER
-0.305439,-0.453333,-0.379927,-0.230415,-0.952902,-0.216893,-0.00633,-0.866937,0.791512,-0.919045,ULCER
-0.313808,-0.413333,-0.480628,-0.31943,-0.980083,0.002525,-0.466933,-0.827989,0.738772,-0.843128,ULCER
-0.640167,-0.533333,-0.22744,-0.07024,-0.85045,-0.031725,-0.218006,-0.462529,0.864068,-0.817196,ULCER
-0.322176,-0.453333,-0.413525,-0.250029,-0.963539,0.197013,-0.486685,-0.814531,0.731597,-0.907522,ULCER
-0.39749,-0.413333,-0.481947,-0.273119,-0.95374,0.174654,-0.525214,-0.756907,0.796882,-0.94738,ULCER
-0.514644,-0.52,-0.280995,0.015707,-0.908342,0.058683,-0.037633,-0.393,0.841604,-0.867239,ULCER
-0.456067,-0.48,-0.245659,0.126584,-0.892848,0.424061,-0.630333,-0.673187,0.837391,-0.863054,ULCER
-0.263598,-0.426667,-0.387236,-0.112464,-0.947825,0.463547,-0.629228,-0.825832,0.770865,-0.804248,ULCER
-0.322176,-0.466667,-0.273064,-0.06338,-0.636644,0.40024,0.188156,-0.31644,0.942766,-0.780766,ULCER
-0.271967,-0.426667,-0.311349,-0.111477,-0.833362,0.295653,-0.121677,-0.616554,0.86919,-0.88799,ULCER
-0.372385,-0.466667,-0.347111,-0.176423,-0.964641,0.281329,-0.586186,-0.873148,0.794473,-0.860274,ULCER
-0.330544,-0.44,-0.405663,-0.226705,-0.963734,0.121175,-0.436858,-0.895836,0.738155,-0.902369,ULCER
-0.841004,-0.546667,-0.138998,0.07702,-0.508738,0.11584,-0.237416,0.009424,0.848173,-0.778236,ULCER
-0.866109,-0.533333,0.084578,0.24594,-0.532993,-0.012737,-0.223087,-0.265458,0.919357,-0.810112,ULCER
-0.313808,-0.4,-0.419318,-0.261567,-0.912923,0.287619,-0.559906,-0.78766,0.686861,-0.824393,ULCER
-0.230126,-0.386667,-0.470849,-0.228444,-0.973246,-0.073489,-0.120071,-0.883802,0.720217,-0.914891,ULCER
-0.205021,-0.36,-0.458468,-0.187543,-0.93604,0.02216,-0.366065,-0.792189,0.706018,-0.847445,ULCER
-0.447699,-0.493333,-0.218116,0.148088,-0.859425,0.212959,-0.313017,-0.46089,0.926331,-0.729094,ULCER
-0.380753,-0.453333,-0.416839,-0.244963,-0.966307,0.143843,-0.471043,-0.867627,0.888581,-0.888792,ULCER
-0.648536,-0.56,-0.094598,0.139554,-0.735361,0.493837,-0.407532,-0.204641,0.958829,-0.72072,ULCER
-0.623431,-0.613333,-0.207149,0.080954,-0.66802,0.429221,-0.404686,-0.048416,0.947811,-0.863709,ULCER
-0.799163,-0.613333,-0.071369,0.132743,-0.617871,0.420875,-0.319304,-0.155858,0.907261,-0.813921,ULCER
-0.548117,-0.56,-0.2075,0.006269,-0.681822,0.181311,-0.219369,0.104402,0.843722,-0.724255,ULCER
-0.313808,-0.426667,-0.430956,-0.258276,-0.96651,0.168451,-0.563676,-0.749488,0.658813,-0.845836,ULCER
-0.221757,-0.4,-0.402173,-0.083845,-0.873598,0.186308,0.144735,-0.590114,0.78471,-0.753286,ULCER
-0.046025,-0.48,-0.040785,0.455773,-0.854807,0.796903,-0.618737,-0.499968,0.596607,-0.737382,ULCER
-0.230126,-0.386667,-0.318543,-0.003457,-0.892592,0.487545,-0.602292,-0.733529,0.948989,-0.904415,ULCER
-0.238494,-0.44,-0.255267,0.00357,-0.801656,0.525821,-0.020403,-0.543488,0.789548,-0.79243,ULCER
-0.564854,-0.573333,-0.084901,0.080584,-0.767374,0.445708,-0.267917,-0.345425,0.951883,-0.801787,ULCER
-0.698745,-0.64,-0.058598,0.203871,-0.756146,0.482825,-0.287394,-0.255796,0.86222,-0.751189,ULCER
-0.305439,-0.413333,-0.40699,-0.251632,-0.915598,0.476606,-0.727882,-0.735642,0.90748,-0.824235,ULCER
-0.25523,-0.506667,-0.20939,0.001866,-0.700814,0.7379,-0.369631,-0.282926,0.830847,-0.814707,ULCER
-0.523013,-0.52,-0.30104,-0.129718,-0.85103,0.010788,-0.089859,-0.102374,0.805025,-0.68491,ULCER
-0.698745,-0.533333,-0.196321,0.06255,-0.843372,-0.021956,0.064472,-0.089521,0.787277,-0.822904,ULCER
-0.305439,-0.453333,-0.280755,0.043071,-0.940317,0.519825,-0.575057,-0.808191,0.777218,-0.779122,ULCER
-0.205021,-0.4,-0.417965,-0.171943,-0.933377,0.1622,-0.383336,-0.86767,0.72235,-0.966736,ULCER
-0.238494,-0.506667,-0.109556,0.232533,-0.823514,0.726855,-0.560427,-0.714292,0.875307,-0.858362,ULCER
-0.322176,-0.453333,-0.247059,-0.010672,-0.739513,0.660716,-0.491366,-0.588346,0.851314,-0.779428,ULCER
-0.615063,-0.626667,-0.012304,0.261985,-0.776653,0.727371,-0.325266,-0.482413,0.919323,-0.75049,ULCER
-0.464435,-0.546667,-0.087279,0.163329,-0.764306,0.744078,-0.590408,-0.628027,0.899338,-0.822054,ULCER
-0.539749,-0.573333,0.021161,0.257275,-0.65217,0.782804,-0.53105,-0.275852,0.86452,-0.757142,ULCER
-0.305439,-0.426667,-0.425554,-0.188572,-0.977938,0.447152,-0.745054,-0.776747,0.811482,-0.840832,ULCER
-0.004184,-0.52,0.06691,0.652833,-0.998,0.401339,-0.306901,-0.954366,0.833626,-0.946871,NON_ULCER
0.020921,-0.506667,0.052985,0.654157,-0.997209,0.534931,-0.417337,-0.963985,0.879621,-0.889734,NON_ULCER
0.012552,-0.506667,0.062322,0.648184,-0.994439,0.453723,-0.271387,-0.942073,0.768697,-0.930322,NON_ULCER
0.037657,-0.48,0.008261,0.629238,-0.994169,0.458875,-0.525444,-0.928702,0.646318,-0.003535,NON_ULCER
-0.029289,-0.506667,0.052115,0.644183,-0.995344,0.487937,-0.268388,-0.929479,0.756195,-0.934127,NON_ULCER
0.112971,-0.52,0.034781,0.506435,-0.922357,0.752475,-0.54749,-0.65671,0.788609,-0.8207,NON_ULCER
0.104603,-0.493333,0.070706,0.68291,-0.996661,0.53414,-0.346815,-0.938537,0.651324,-0.929158,NON_ULCER
0.004184,-0.506667,0.079377,0.678532,-0.99467,0.589027,-0.463987,-0.899372,0.503354,-0.865576,NON_ULCER
-0.046025,-0.52,0.060405,0.642859,-0.997674,0.437824,-0.387837,-0.936811,0.695479,-0.957579,NON_ULCER
0.037657,-0.52,0.120161,0.654347,-0.988565,0.652067,-0.589119,-0.856111,0.452396,-0.827361,NON_ULCER
0.313808,-0.693333,0.311297,0.664234,-0.998821,0.591319,-0.393905,-0.877763,0.630221,-0.902519,NON_ULCER
0.405858,-0.693333,0.330731,0.669045,-0.999661,0.459962,-0.410586,-0.938623,0.875051,0.015942,NON_ULCER
-0.322176,-0.44,-0.396962,-0.190886,-0.790298,0.392282,-0.168659,-0.657616,0.921259,-0.820835,NON_ULCER
-0.405858,-0.48,-0.300807,0.001226,-0.624339,0.744865,-0.687998,-0.550389,0.796544,-0.854301,NON_ULCER
-0.138075,-0.52,-0.02442,0.487609,-0.960927,0.559605,-0.152689,-0.88199,0.761741,-0.789178,NON_ULCER
-0.079498,-0.52,0.020864,0.490571,-0.97597,0.30718,-0.093341,-0.912959,0.77654,-0.971653,NON_ULCER
-0.020921,-0.52,0.058087,0.607824,-0.996664,0.403381,-0.262528,-0.927408,0.734919,-0.940761,NON_ULCER
0.012552,-0.506667,0.045106,0.598613,-0.997813,0.21926,-0.343355,-0.939399,0.600816,-0.937314,NON_ULCER
-0.020921,-0.52,0.054678,0.617548,-0.995772,0.390545,-0.234596,-0.908085,0.730179,-0.914695,NON_ULCER
0.029289,-0.533333,0.130815,0.580729,-0.985666,0.579571,-0.140271,-0.76191,0.637071,-0.714226,NON_ULCER
-0.096234,-0.52,0.043008,0.612577,-0.999278,0.305802,-0.497858,-0.961483,0.915919,-0.958125,NON_ULCER
-0.054393,-0.52,0.078588,0.629805,-0.995219,0.207741,-0.453492,-0.914253,0.57664,-0.828252,NON_ULCER
-0.020921,-0.52,0.092279,0.644918,-0.993366,0.32555,-0.442151,-0.87345,0.550497,-0.810703,NON_ULCER
0.338912,-0.693333,0.335008,0.670664,-0.999447,0.461682,-0.45592,-0.954237,0.751871,-0.125514,NON_ULCER
-0.297071,-0.413333,-0.490062,-0.249724,-0.942338,-0.285788,0.368851,-0.614139,0.878485,-0.803835,NON_ULCER
-0.121339,-0.493333,-0.061898,0.335256,-0.915714,0.752332,-0.589589,-0.683366,0.755906,-0.797526,NON_ULCER
-0.138075,-0.52,-0.056253,0.387229,-0.96283,0.54593,-0.094832,-0.832992,0.838456,-0.904896,NON_ULCER
-0.004184,-0.493333,0.038105,0.586854,-0.997732,0.160567,-0.266658,-0.905583,0.783951,-0.942193,NON_ULCER
0.012552,-0.533333,0.064849,0.599449,-0.991374,0.446995,-0.475255,-0.954366,0.728018,-0.965885,NON_ULCER
0.029289,-0.52,0.064266,0.599812,-0.998536,-0.035858,-0.18237,-0.945438,0.655453,-0.895119,NON_ULCER
0.029289,-0.52,0.05618,0.608993,-0.99856,0.133029,-0.407047,-0.957083,0.691999,0.058306,NON_ULCER
0.589958,-0.653333,0.296729,0.688118,-0.997924,0.445179,-0.588241,-0.89053,0.301633,-0.702519,NON_ULCER
0.079498,-0.586667,0.143108,0.554087,-0.98355,0.646445,-0.009095,-0.829886,0.792009,-0.827652,NON_ULCER
0.004184,-0.533333,0.100079,0.629557,-0.993039,0.389102,-0.452786,-0.887856,0.71035,-0.902857,NON_ULCER
0.39749,-0.706667,0.331303,0.668701,-0.999062,0.305958,-0.293117,-0.914684,0.737905,-0.265544,NON_ULCER
-0.34728,-0.48,-0.256017,0.00736,-0.746387,0.707019,-0.675495,-0.737626,0.776042,-0.885872,NON_ULCER
-0.087866,-0.533333,-0.0437,0.334028,-0.798754,0.78547,-0.604665,-0.861459,0.753432,-0.834698,NON_ULCER
-0.146444,-0.546667,0.017238,0.409163,-0.965593,0.66216,-0.304907,-0.772175,0.894467,-0.907917,NON_ULCER
-0.690377,-0.613333,-0.133932,0.170211,-0.861327,0.471296,-0.246029,-0.358408,0.931326,-0.687366,NON_ULCER
-0.062762,-0.506667,-0.080707,0.395409,-0.893502,0.795669,-0.597571,-0.741681,0.646541,-0.630782,NON_ULCER
0.037657,-0.533333,0.079156,0.611989,-0.996062,0.050954,-0.201186,-0.93073,0.714033,-0.894063,NON_ULCER
0.012552,-0.533333,0.082884,0.610667,-0.999355,-0.040707,-0.297314,-0.966616,0.57847,-0.97519,NON_ULCER
-0.029289,-0.533333,0.069226,0.594478,-0.999687,-0.139823,-0.296348,-0.974293,0.751919,-0.270506,NON_ULCER
0.606695,-0.666667,0.302699,0.688765,-0.998836,0.217381,-0.460233,-0.948759,0.390904,-0.839809,NON_ULCER
-0.079498,-0.52,-0.001047,0.497424,-0.985658,0.463157,-0.110622,-0.900753,0.797965,-0.907874,NON_ULCER
0.297071,-0.706667,0.327479,0.662981,-0.998192,0.402362,-0.464607,-0.923742,0.802899,0.534675,NON_ULCER
-0.062762,-0.533333,0.041175,0.447254,-0.988274,0.501077,-0.425789,-0.881947,0.733502,-0.903366,NON_ULCER
-0.029289,-0.52,0.022881,0.420797,-0.989076,0.308419,-0.121995,-0.875218,0.818579,-0.931228,NON_ULCER
0.062762,-0.533333,0.034528,0.50465,-0.952807,0.548331,-0.262119,-0.79702,0.749304,-0.844485,NON_ULCER
-0.07113,-0.48,-0.052868,0.470633,-0.92351,0.708976,-0.094185,-0.723954,0.689623,-0.633939,NON_ULCER
-0.029289,-0.533333,0.070372,0.599484,-0.998104,0.157877,-0.286363,-0.939097,0.578309,-0.892074,NON_ULCER
0.004184,-0.533333,0.087259,0.606962,-0.999386,-0.033859,-0.293548,-0.967521,0.559516,-0.968071,NON_ULCER
-0.087866,-0.533333,0.046901,0.56543,-0.997658,0.181869,-0.411139,-0.976838,0.721141,-0.975299,NON_ULCER
-0.079498,-0.533333,0.049866,0.566632,-0.99852,0.243905,-0.54116,-0.981626,0.56056,-0.18138,NON_ULCER
0.615063,-0.666667,0.309565,0.688166,-0.999988,-0.151732,-0.539343,-0.993228,0.441123,-0.995178,NON_ULCER
0.606695,-0.653333,0.297365,0.696483,-0.998968,0.12992,-0.49091,-0.964157,0.388486,-0.860289,NON_ULCER
0.096234,-0.52,0.098321,0.659373,-0.997576,0.313238,-0.468721,-0.950614,0.733899,-0.186871,NON_ULCER
0.020921,-0.52,0.102208,0.65086,-0.992193,0.399498,-0.457965,-0.882594,0.495249,-0.580022,NON_ULCER
0.112971,-0.533333,0.090947,0.567207,-0.996154,0.370561,-0.359178,-0.953978,0.762662,-0.976557,NON_ULCER
-0.054393,-0.453333,-0.141368,0.407318,-0.944346,0.770681,-0.243234,-0.79042,0.798255,-0.802328,NON_ULCER
0.029289,-0.533333,0.085322,0.545195,-0.994009,0.382171,-0.32213,-0.930385,0.598073,-0.955228,NON_ULCER
-0.037657,-0.493333,-0.068101,0.401442,-0.922865,0.766188,-0.36593,-0.752378,0.789847,-0.82784,NON_ULCER
-0.012552,-0.493333,0.016389,0.587666,-0.997458,0.060623,-0.106581,-0.875693,0.671752,-0.843971,NON_ULCER
-0.16318,-0.546667,0.052673,0.519918,-0.973131,0.551226,-0.504466,-0.900925,0.795786,-0.837531,NON_ULCER
-0.079498,-0.546667,0.048957,0.559137,-0.99618,0.273595,-0.47195,-0.946214,0.719272,-0.944406,NON_ULCER
-0.112971,-0.533333,0.065761,0.545795,-0.997956,0.257812,-0.416678,-0.958507,0.611569,-0.960653,NON_ULCER
-0.196653,-0.56,0.06261,0.525554,-0.99912,0.17065,-0.536442,-0.951476,0.538691,-0.402985,NON_ULCER
0.58159,-0.653333,0.307753,0.695251,-0.999981,0.055993,-0.579556,-0.98926,0.469078,-0.966971,NON_ULCER
0.615063,-0.653333,0.302032,0.691825,-0.998676,0.101227,-0.470594,-0.946689,0.432977,-0.831194,NON_ULCER
0.07113,-0.533333,0.090618,0.58094,-0.994112,0.61208,-0.606097,-0.929091,0.729364,-0.962961,NON_ULCER
-0.096234,-0.506667,-0.021571,0.460782,-0.97035,0.486094,0.200808,-0.864565,0.804078,-0.851896,NON_ULCER
0.104603,-0.506667,0.066443,0.622499,-0.992223,0.483148,-0.384059,-0.944661,0.681266,-0.395928,NON_ULCER
0.054393,-0.546667,0.087653,0.588095,-0.975439,0.756062,-0.623619,-0.788048,0.538385,-0.897041,NON_ULCER
0.129707,-0.533333,0.099073,0.572988,-0.998818,0.205494,-0.308543,-0.959197,0.747643,-0.940294,NON_ULCER
-0.07113,-0.52,0.034638,0.587426,-0.966719,0.770314,-0.523508,-0.770925,0.684244,-0.851969,NON_ULCER
0.104603,-0.506667,0.07159,0.637296,-0.992947,0.509924,-0.539594,-0.955789,0.542044,0.133255,NON_ULCER
0.146444,-0.533333,0.084186,0.565742,-0.995948,0.425619,-0.292014,-0.918135,0.81507,-0.90873,NON_ULCER
0.037657,-0.546667,0.097623,0.543645,-0.990374,0.672202,-0.364925,-0.865255,0.770647,-0.828964,NON_ULCER
0.020921,-0.493333,0.020025,0.613515,-0.994251,0.650228,-0.680165,-0.957989,0.708943,-0.009068,NON_ULCER
0.246862,-0.533333,0.068448,0.55366,-0.956439,0.759076,-0.416183,-0.81561,0.720742,-0.82423,NON_ULCER
0.439331,-0.52,0.159765,0.736594,-0.998154,0.614715,-0.569447,-0.942418,0.41161,-0.837282,ULCER
-0.146444,-0.533333,0.028815,0.617244,-0.992673,0.69698,-0.715066,-0.947249,0.455828,-0.879659,ULCER
0.004184,-0.493333,-0.008503,0.626919,-0.981671,0.630443,-0.271289,-0.925424,0.601016,-0.923311,ULCER
0.07113,-0.48,0.035587,0.660177,-0.993463,0.570354,-0.241303,-0.914469,0.580733,-0.948947,ULCER
0.330544,-0.44,0.050134,0.632407,-0.988715,0.64355,-0.162842,-0.799435,0.700659,-0.880544,ULCER
0.112971,-0.466667,0.092375,0.701056,-0.995557,0.563859,-0.213683,-0.916108,0.744863,-0.829422,ULCER
0.087866,-0.52,0.114328,0.700668,-0.992449,0.66888,-0.28846,-0.925511,0.409191,-0.779537,ULCER
0.506276,-0.506667,0.153503,0.732887,-0.996907,0.718632,-0.569519,-0.937113,0.375219,-0.819285,ULCER
0.196653,-0.493333,0.115832,0.714743,-0.992628,0.717711,-0.277957,-0.893506,0.572422,-0.804879,ULCER
0.364017,-0.48,0.057348,0.55939,-0.984313,0.661577,-0.626558,-0.798745,0.566386,-0.948879,ULCER
0.305439,-0.48,0.052118,0.577229,-0.973847,0.784175,-0.227272,-0.800556,0.482225,-0.842505,ULCER
0.39749,-0.506667,0.149048,0.73031,-0.993623,0.813309,-0.276275,-0.862365,0.51359,-0.896029,ULCER
0.121339,-0.493333,0.079886,0.702323,-0.995954,0.660882,-0.287041,-0.881214,0.663787,-0.861069,ULCER
0.548117,-0.52,0.171365,0.745087,-0.997229,0.722332,-0.206271,-0.888848,0.629993,-0.800091,ULCER
0.372385,-0.48,0.123349,0.73256,-0.996132,0.631081,-0.340632,-0.924087,0.505489,-0.907059,ULCER
0.606695,-0.44,0.100467,0.728491,-0.990014,0.785101,-0.473772,-0.814402,0.639062,-0.87936,ULCER
0.422594,-0.493333,0.094107,0.619347,-0.969809,0.704131,-0.566502,-0.814359,0.67258,-0.889602,ULCER
0.07113,-0.52,0.075099,0.587055,-0.978449,0.71682,-0.620204,-0.820613,0.520201,-0.837107,ULCER
0.196653,-0.533333,0.083384,0.492806,-0.994796,0.54058,-0.661535,-0.889279,0.693466,-0.821649,ULCER
0.355649,-0.506667,0.147495,0.729414,-0.998533,0.618056,-0.505935,-0.941211,0.597066,-0.89838,ULCER
0.238494,-0.48,0.101309,0.711664,-0.997069,0.627501,-0.24539,-0.871164,0.710628,-0.831012,ULCER
0.372385,-0.506667,0.1444,0.740127,-0.993939,0.560699,-0.318726,-0.910716,0.425924,-0.87896,ULCER
0.464435,-0.466667,0.044126,0.604977,-0.978812,0.743841,-0.738191,-0.776575,0.425207,-0.908992,ULCER
0.414226,-0.4,0.056477,0.77738,-0.997897,0.706723,-0.420957,-0.843818,0.590418,-0.738959,ULCER
0.079498,-0.52,0.087659,0.659458,-0.996906,0.730444,-0.602257,-0.877591,0.67539,-0.80193,ULCER
0.246862,-0.48,0.089211,0.710872,-0.997113,0.675194,-0.859657,-0.955703,0.457914,-0.928264,ULCER
-0.230126,-0.533333,0.007301,0.478999,-0.896869,0.836644,-0.61414,-0.898855,0.279787,-0.740529,ULCER
0.205021,-0.466667,0.031509,0.485194,-0.991215,0.61662,-0.694479,-0.895965,0.718625,-0.890412,ULCER
0.171548,-0.466667,0.005708,0.522139,-0.97483,0.647564,-0.246415,-0.874571,0.609865,-0.925624,ULCER
0.414226,-0.426667,0.057821,0.721843,-0.988848,0.710157,-0.709338,-0.884923,0.496415,-0.833251,ULCER
0.531381,-0.453333,0.097513,0.734547,-0.998602,0.653135,-0.136488,-0.907697,0.616923,-0.864172,ULCER
0.405858,-0.48,0.128843,0.722712,-0.994574,0.712716,-0.390047,-0.897086,0.670769,-0.796073,ULCER
0.34728,-0.413333,0.069521,0.745255,-0.987103,0.772608,-0.735537,-0.935258,0.565625,-0.901223,ULCER
0.037657,-0.506667,0.043584,0.613086,-0.979798,0.778688,-0.404156,-0.868533,0.523286,-0.778758,ULCER
0.263598,-0.506667,0.040306,0.475479,-0.985438,0.632727,-0.432114,-0.843861,0.588671,-0.943995,ULCER
-0.338912,-0.506667,0.013878,0.65705,-0.918084,0.935481,-0.339367,-0.766827,0.605947,-0.444162,ULCER
0.439331,-0.413333,0.111365,0.731927,-0.990325,0.732466,-0.208699,-0.853437,0.705883,-0.668703,ULCER
0.280335,-0.453333,0.073372,0.66777,-0.992333,0.676146,-0.190522,-0.844551,0.756817,-0.813211,ULCER
0.564854,-0.413333,0.098182,0.750681,-0.995995,0.572247,-0.211137,-0.92482,0.701347,-0.871848,ULCER
0.39749,-0.426667,0.084292,0.733926,-0.996904,0.571994,-0.11387,-0.889625,0.659031,-0.771878,ULCER
-0.096234,-0.506667,-0.039928,0.538769,-0.98007,0.605918,-0.353296,-0.880653,0.634958,-0.817682,ULCER
0.205021,-0.453333,-0.023106,0.510368,-0.99172,0.512729,-0.591246,-0.896612,0.661855,-0.830896,ULCER
0.372385,-0.466667,0.032653,0.606181,-0.987776,0.696693,-0.577654,-0.887511,0.74065,-0.793107,ULCER
-0.004184,-0.52,0.141929,0.644243,-0.99658,0.672115,-0.238048,-0.891048,0.673603,-0.833181,ULCER
0.464435,-0.346667,-0.020408,0.734635,-0.989088,0.702704,-0.864674,-0.931247,0.442393,-0.87236,ULCER
0.213389,-0.293333,-0.179056,0.71662,-0.981673,0.685774,-0.688961,-0.890875,0.704613,-0.831627,ULCER
0.246862,-0.466667,0.039856,0.589657,-0.984269,0.840752,-0.393895,-0.903125,0.628741,-0.785182,ULCER
0.34728,-0.4,0.082919,0.745582,-0.996892,0.51328,-0.726868,-0.962302,0.557254,-0.892282,ULCER
0.012552,-0.48,0.073,0.651578,-0.964102,0.738317,0.103559,-0.827816,0.653396,-0.774862,ULCER
0.146444,-0.453333,-0.032198,0.532615,-0.981468,0.468885,-0.47149,-0.902737,0.779803,-0.907276,ULCER
-0.079498,-0.466667,0.032769,0.656089,-0.991576,0.680032,-0.430446,-0.894153,0.721711,-0.886005,ULCER
0.221757,-0.493333,0.038982,0.701029,-0.978917,0.8521,-0.292995,-0.766611,0.659064,-0.654936,ULCER
0.380753,-0.466667,0.057319,0.686565,-0.987778,0.687829,-0.543563,-0.903039,0.576304,-0.892781,ULCER
0.271967,-0.36,0.070267,0.663971,-0.985242,0.671583,-0.277956,-0.778861,0.519059,-0.864415,ULCER
0.029289,-0.533333,0.099089,0.691025,-0.992332,0.818923,-0.146456,-0.89631,0.630517,-0.764289,ULCER
0.07113,-0.546667,0.162687,0.716188,-0.993691,0.816232,-0.2995,-0.900408,0.5635,-0.7914,ULCER
0.112971,-0.466667,0.050465,0.632566,-0.973107,0.639093,-0.100302,-0.915806,0.723805,-0.873117,ULCER
0.112971,-0.44,-0.064185,0.492913,-0.988455,0.516213,-0.268584,-0.920809,0.68732,-0.920667,ULCER
0.414226,-0.453333,0.090593,0.697094,-0.992821,0.540077,0.204979,-0.817378,0.666958,-0.826463,ULCER
0.221757,-0.466667,0.053912,0.698118,-0.995344,0.602363,-0.124717,-0.869956,0.73417,-0.872188,ULCER
0.246862,-0.346667,0.046042,0.68604,-0.99142,0.692319,-0.137572,-0.880265,0.754987,-0.834488,ULCER
0.16318,-0.533333,0.114785,0.702536,-0.995205,0.851865,-0.300935,-0.937717,0.342154,-0.893407,ULCER
-0.238494,-0.64,0.14454,0.278989,-0.995199,0.288493,-0.295021,-0.928573,0.646518,-0.911034,NON_ULCER
