@relation 'ulcer_classification-weka.filters.unsupervised.attribute.Remove-R2-24,26-31,33-48,50-72,74,76-77,79-101,103-115,117-127,129-137,139-146,148,150-166,168,170,172-174,176-185'

@attribute color_bgr_b_mean numeric
@attribute color_lab_l_mean numeric
@attribute color_lab_a_centroid numeric
@attribute color_luv_l_mean numeric
@attribute color_norm_b_mean numeric
@attribute color_norm_r_mean numeric
@attribute color_norm_r_variance numeric
@attribute haralick_bgr_g_contrast numeric
@attribute haralick_lab_a_correlation numeric
@attribute haralick_luv_v_energy numeric
@attribute haralick_bgr_br_energy numeric
@attribute haralick_lab_ab_contrast numeric
@attribute haralick_lab_ab_entropy numeric
@attribute lbph_bgr_r_entropy numeric
@attribute wavelet_bgr_b_3_lh_entropy numeric
@attribute wavelet_bgr_b_3_hl_entropy numeric
@attribute wavelet_bgr_g_3_lh_entropy numeric
@attribute wavelet_bgr_r_3_hl_energy numeric
@attribute classification {ULCER,NON_ULCER}

@data
-0.842899,-0.771814,0.15625,-0.77366,-0.206758,0.131443,-0.890688,-0.976493,-0.944834,-0.767646,-0.855354,-0.802609,0.923456,0.786111,0.272012,0.272077,0.271947,-0.844552,ULCER
-0.532781,-0.520235,0.03125,-0.521465,0.188105,-0.316745,-0.921074,-0.875971,-0.985264,-0.946064,-0.964046,-0.850595,0.982233,0.342862,0.014288,0.01434,0.014236,-0.824178,ULCER
-0.135101,-0.054192,-0.21875,-0.055437,0.21851,-0.525243,-0.997492,-0.918473,-0.964949,-0.894165,-0.92215,-0.84375,0.947186,0.776261,0.198487,0.198548,0.198425,-0.873512,ULCER
-0.370351,-0.370892,0.125,-0.371996,0.255111,-0.40638,-0.988717,-0.91209,-0.944306,-0.829591,-0.905429,-0.842496,0.916118,0.776933,0.276215,0.27628,0.276149,-0.832075,ULCER
-0.44856,-0.42041,-0.1875,-0.422257,0.233108,-0.473958,-0.976423,-0.960432,-0.968315,-0.897651,-0.914643,-0.831458,0.958771,0.753392,0.17601,0.17607,0.175949,-0.922207,ULCER
-0.49701,-0.484456,-0.25,-0.485739,0.265067,-0.502011,-0.971133,-0.882209,-0.971511,-0.851427,-0.948805,-0.848946,0.954362,0.617231,0.159205,0.159264,0.159146,-0.737025,ULCER
-0.519341,-0.581839,-0.34375,-0.582692,0.460462,-0.648629,-0.990054,-0.891163,-0.949068,-0.815821,-0.926737,-0.870628,0.907936,0.765876,0.279535,0.2796,0.279469,-0.793915,ULCER
-0.526438,-0.578266,-0.375,-0.579688,0.450453,-0.648505,-0.990093,-0.89653,-0.969961,-0.879996,-0.933429,-0.88654,0.941647,0.678876,0.17601,0.17607,0.175949,-0.961811,ULCER
-0.637807,-0.715368,-0.40625,-0.716535,0.537616,-0.677889,-0.979534,-0.81094,-0.952623,-0.863377,-0.926473,-0.83325,0.923358,0.742121,0.26689,0.266955,0.266825,-0.785426,ULCER
-0.111688,-0.121428,-0.3125,-0.122704,0.343564,-0.609645,-0.993486,-0.891382,-0.968406,-0.896699,-0.921907,-0.840632,0.951309,0.610945,0.181789,0.18185,0.181729,-0.829456,ULCER
-0.005899,-0.00916,-0.21875,-0.010079,0.319739,-0.583811,-0.997163,-0.95099,-0.948483,-0.859387,-0.886401,-0.86407,0.917418,0.74533,0.275379,0.275444,0.275313,-0.90712,ULCER
-0.273109,-0.251979,0.15625,-0.25357,0.236034,-0.424054,-0.984531,-0.868775,-0.939076,-0.775249,-0.909446,-0.812177,0.915112,0.809604,0.294035,0.294101,0.293968,-0.825873,ULCER
-0.758043,-0.704536,0.15625,-0.705609,-0.044877,-0.050324,-0.876896,-0.92246,-0.92602,-0.748968,-0.872528,-0.65944,0.915545,0.693573,0.330971,0.331039,0.330903,-0.866064,ULCER
-0.496849,-0.49306,-0.0625,-0.494695,0.249239,-0.437212,-0.898124,-0.770086,-0.976171,-0.940166,-0.952101,-0.661303,0.98507,0.573923,0.118245,0.118303,0.118188,-0.763861,ULCER
-0.634492,-0.703156,-0.375,-0.704025,0.480792,-0.646678,-0.976595,-0.858667,-0.939428,-0.759866,-0.903492,-0.782827,0.892122,0.843648,0.315278,0.315346,0.315211,-0.792704,ULCER
-0.583501,-0.665051,-0.34375,-0.666511,0.5139,-0.668628,-0.991136,-0.940998,-0.968049,-0.869546,-0.936034,-0.90134,0.936088,0.808251,0.187459,0.18752,0.187398,-0.891503,ULCER
-0.375685,-0.43387,-0.34375,-0.435368,0.439246,-0.65598,-0.990997,-0.920209,-0.963899,-0.866718,-0.930143,-0.89532,0.932856,0.660565,0.211203,0.211266,0.211141,-0.773804,ULCER
-0.335023,-0.336756,0.09375,-0.338281,0.274961,-0.4485,-0.976821,-0.875644,-0.933186,-0.827376,-0.912503,-0.669868,0.92613,0.824386,0.315278,0.315346,0.315211,-0.809462,ULCER
-0.052456,-0.032987,-0.09375,-0.03367,0.276303,-0.52778,-0.994226,-0.954502,-0.967081,-0.853285,-0.930768,-0.90797,0.939998,0.651863,0.180642,0.180703,0.180582,-0.877531,ULCER
-0.096972,-0.082234,0.03125,-0.083214,0.263411,-0.481398,-0.991984,-0.942019,-0.94425,-0.789027,-0.893053,-0.889514,0.910118,0.78778,0.278708,0.278774,0.278643,-0.872488,ULCER
-0.289643,-0.216416,-0.125,-0.217316,0.194502,-0.481463,-0.988896,-0.767164,-0.965954,-0.915606,-0.939867,-0.817123,0.957405,0.76406,0.189698,0.189759,0.189637,-0.872834,ULCER
-0.103299,-0.15861,-0.09375,-0.159167,0.370018,-0.571113,-0.989634,-0.913473,-0.973758,-0.887108,-0.915039,-0.924097,0.950761,0.395121,0.137441,0.137499,0.137383,-0.979282,NON_ULCER
-0.260127,-0.272931,0.03125,-0.274458,0.2962,-0.483844,-0.985387,-0.954631,-0.947006,-0.810243,-0.878237,-0.909332,0.909797,0.604763,0.271164,0.27123,0.271099,-0.972696,NON_ULCER
-0.294835,-0.282535,0.09375,-0.283558,0.248374,-0.433575,-0.998613,-0.970872,-0.963539,-0.635303,-0.907473,-0.977172,0.899367,0.796696,0.193024,0.193085,0.192963,-0.93033,NON_ULCER
-0.220457,-0.191588,0.03125,-0.192698,0.245917,-0.474224,-0.992107,-0.960626,-0.952622,-0.805174,-0.902745,-0.921767,0.91457,0.748607,0.249151,0.249215,0.249087,-0.957565,NON_ULCER
-0.272797,-0.225607,0.09375,-0.226964,0.20824,-0.421541,-0.994303,-0.976634,-0.950436,-0.592639,-0.890098,-0.958931,0.883387,0.684609,0.253686,0.25375,0.253621,-0.896521,NON_ULCER
-0.141326,-0.083556,0.15625,-0.08562,0.205206,-0.430435,-0.997554,-0.946479,-0.937844,-0.777684,-0.896536,-0.912701,0.88008,0.712207,0.296384,0.296451,0.296318,-0.902598,NON_ULCER
-0.624641,-0.574889,-0.125,-0.576403,0.082861,-0.325504,-0.963925,-0.911116,-0.871063,-0.633412,-0.880397,-0.789385,0.818784,0.68857,0.451661,0.451736,0.450944,-0.467549,NON_ULCER
-0.362111,-0.301913,0.25,-0.302837,0.157108,-0.3304,-0.98565,-0.975438,-0.963088,-0.790296,-0.919434,-0.949792,0.928053,0.766142,0.188581,0.188642,0.18852,-0.877771,NON_ULCER
-0.413668,-0.34159,0.15625,-0.342366,0.139427,-0.336829,-0.987686,-0.953113,-0.959161,-0.813369,-0.92803,-0.928254,0.92783,0.606101,0.212239,0.212301,0.212177,-0.93658,NON_ULCER
-0.215208,-0.1863,0.09375,-0.186868,0.234881,-0.44204,-0.998337,-0.987912,-0.956149,-0.8118,-0.900243,-0.940582,0.903047,0.75129,0.229318,0.229381,0.229255,-0.944293,NON_ULCER
-0.141901,-0.122872,0.15625,-0.123196,0.249258,-0.448447,-0.998897,-0.979332,-0.949045,-0.696324,-0.872681,-0.955311,0.875831,0.723722,0.257264,0.256096,0.2572,-0.898433,NON_ULCER
-0.488046,-0.408026,0.15625,-0.408873,0.101204,-0.302905,-0.977876,-0.954186,-0.967129,-0.794387,-0.937835,-0.935421,0.940643,0.493945,0.170116,0.170176,0.170056,-0.91654,NON_ULCER
-0.405509,-0.296314,0.03125,-0.297544,0.101979,-0.370366,-0.991132,-0.924088,-0.922233,-0.68438,-0.893043,-0.916535,0.849132,0.732548,0.34588,0.345949,0.345811,-0.298155,NON_ULCER
-0.323115,-0.293116,0.0625,-0.293383,0.226137,-0.434741,-0.995863,-0.981682,-0.93275,-0.713312,-0.86008,-0.943413,0.856059,0.660887,0.31674,0.316807,0.316672,-0.976394,NON_ULCER
-0.187642,-0.153563,-0.1875,-0.155124,0.261091,-0.523693,-0.996437,-0.972942,-0.959316,-0.813538,-0.903487,-0.925315,0.920298,0.735676,0.225387,0.225449,0.225324,-0.928308,NON_ULCER
-0.373211,-0.322315,0,-0.323678,0.19319,-0.419376,-0.992302,-0.977288,-0.962533,-0.865439,-0.914163,-0.916105,0.937068,0.691865,0.201717,0.201778,0.201655,-0.915587,NON_ULCER
-0.299281,-0.211612,0.0625,-0.21322,0.154395,-0.402208,-0.995257,-0.964745,-0.960229,-0.747574,-0.922714,-0.936747,0.90755,0.751309,0.211203,0.211266,0.211141,-0.934828,NON_ULCER
-0.326748,-0.229518,0.09375,-0.230885,0.136571,-0.383211,-0.998301,-0.972768,-0.947237,-0.635055,-0.885102,-0.940654,0.883514,0.833023,0.266027,0.266092,0.265962,-0.959006,NON_ULCER
-0.186141,-0.175762,0.125,-0.17644,0.261783,-0.453261,-0.999246,-0.990574,-0.945004,-0.767756,-0.816172,-0.944309,0.881077,0.826658,0.2737,0.273766,0.273635,-0.962946,NON_ULCER
-0.245518,-0.127992,0.0625,-0.128933,0.132286,-0.404901,-0.997368,-0.972419,-0.961446,-0.836695,-0.921206,-0.956995,0.913328,0.790786,0.204913,0.204974,0.204851,-0.972392,NON_ULCER
-0.267885,-0.147593,0.0625,-0.147251,0.125043,-0.400439,-0.999003,-0.977658,-0.946453,-0.691987,-0.876992,-0.956709,0.873648,0.865094,0.269134,0.270379,0.270249,-0.964428,NON_ULCER
-0.317306,-0.186223,0.0625,-0.186837,0.102975,-0.386257,-0.996439,-0.946905,-0.891644,-0.472578,-0.845513,-0.931193,0.780948,0.859814,0.410965,0.411038,0.410893,-0.390551,NON_ULCER
-0.401665,-0.344431,0.09375,-0.346246,0.173933,-0.390633,-0.999069,-0.991114,-0.955218,-0.610773,-0.876725,-0.961009,0.894476,0.714937,0.23512,0.235184,0.235057,-0.92303,NON_ULCER
-0.513664,-0.414304,0.03125,-0.416045,0.067918,-0.31444,-0.988113,-0.970003,-0.962496,-0.888667,-0.926691,-0.900265,0.943958,0.737334,0.199567,0.199629,0.199506,-0.935216,NON_ULCER
-0.422896,-0.296372,0.09375,-0.297585,0.07193,-0.34009,-0.995213,-0.977782,-0.957536,-0.815389,-0.915201,-0.927537,0.907301,0.726337,0.223401,0.223464,0.223338,-0.939518,NON_ULCER
-0.258922,-0.128039,0.09375,-0.127495,0.114914,-0.397411,-0.998289,-0.978345,-0.949381,-0.748574,-0.89856,-0.951512,0.878235,0.840468,0.259037,0.259102,0.258973,-0.890729,NON_ULCER
-0.222203,-0.237484,0.09375,-0.238545,0.291519,-0.45858,-0.997585,-0.99537,-0.957314,-0.718607,-0.838849,-0.961332,0.901595,0.782088,0.223401,0.223464,0.223338,-0.959855,NON_ULCER
-0.215029,-0.21334,0.09375,-0.213103,0.269892,-0.458607,-0.999007,-0.992567,-0.957944,-0.663636,-0.868828,-0.969968,0.892418,0.704117,0.221402,0.221465,0.22134,-0.919558,NON_ULCER
-0.182931,-0.057247,0.0625,-0.05567,0.134925,-0.421235,-0.998888,-0.976563,-0.949565,-0.633923,-0.884529,-0.972871,0.864748,0.882141,0.259037,0.259102,0.258973,-0.944289,NON_ULCER
-0.139547,-0.019576,0.03125,-0.020021,0.14996,-0.438931,-0.997794,-0.960621,-0.889147,-0.388904,-0.811962,-0.947248,0.758019,0.870797,0.416757,0.41683,0.416685,-0.196457,NON_ULCER
-0.360395,-0.286393,0.125,-0.287672,0.156539,-0.380259,-0.997438,-0.976769,-0.950361,-0.832265,-0.906896,-0.921373,0.908254,0.765311,0.253686,0.25375,0.253621,-0.899595,NON_ULCER
-0.181357,-0.100556,0.09375,-0.101147,0.178222,-0.423714,-0.997893,-0.982161,-0.954971,-0.812634,-0.873474,-0.937249,0.902975,0.652216,0.234161,0.234224,0.234098,-0.942538,NON_ULCER
-0.16561,-0.175856,0.15625,-0.175504,0.284794,-0.452423,-0.99947,-0.994282,-0.954488,-0.562787,-0.867544,-0.975022,0.874113,0.738079,0.234161,0.234224,0.234098,-0.967531,NON_ULCER
-0.100387,-0.006568,0.0625,-0.005555,0.178236,-0.446577,-0.999073,-0.980118,-0.947648,-0.72026,-0.87347,-0.964844,0.873745,0.82815,0.266027,0.266092,0.265962,-0.91071,NON_ULCER
-0.154142,-0.041217,0.0625,-0.043122,0.15279,-0.429484,-0.998263,-0.96971,-0.947664,-0.638005,-0.897673,-0.971044,0.867286,0.806667,0.266027,0.266092,0.265962,-0.889735,NON_ULCER
-0.159102,-0.157917,0.125,-0.157505,0.269348,-0.45895,-0.99972,-0.991159,-0.953291,-0.688396,-0.870501,-0.971581,0.880176,0.75774,0.240812,0.240876,0.240748,-0.95644,NON_ULCER
-0.110717,-0.114157,0.125,-0.11742,0.28055,-0.470297,-0.998402,-0.98084,-0.95764,-0.713616,-0.89808,-0.958751,0.901775,0.770782,0.221402,0.221465,0.22134,-0.949287,NON_ULCER
-0.09699,0.036802,0.03125,0.036379,0.143111,-0.442453,-0.997837,-0.971871,-0.89999,-0.577614,-0.822862,-0.931623,0.804894,0.825118,0.396254,0.396325,0.396182,-0.082525,NON_ULCER
-0.28115,-0.207033,0.125,-0.208929,0.173565,-0.40581,-0.998391,-0.986601,-0.945135,-0.742644,-0.854611,-0.943664,0.887789,0.814364,0.272533,0.273766,0.273635,-0.898878,NON_ULCER
-0.281709,-0.228765,0.1875,-0.23025,0.189926,-0.381586,-0.994799,-0.978739,-0.942737,-0.830992,-0.86811,-0.868048,0.912938,0.810084,0.277879,0.277945,0.277814,-0.858427,NON_ULCER
-0.070733,-0.055235,0.1875,-0.057398,0.252014,-0.448922,-0.999146,-0.993427,-0.963777,-0.538881,-0.894132,-0.987744,0.885891,0.602012,0.187459,0.18752,0.187398,-0.974447,NON_ULCER
-0.124384,-0.054493,0.09375,-0.055298,0.200731,-0.448198,-0.999063,-0.98815,-0.967018,-0.854318,-0.900634,-0.970112,0.926884,0.877144,0.173666,0.173726,0.173606,-0.956265,NON_ULCER
-0.030547,-0.019243,0.15625,-0.022093,0.260253,-0.464634,-0.99929,-0.988965,-0.951514,-0.632452,-0.867755,-0.958321,0.88409,0.78247,0.246397,0.246461,0.246333,-0.956859,NON_ULCER
-0.149415,-0.052645,0.0625,-0.055326,0.172959,-0.443123,-0.998698,-0.977038,-0.946958,-0.690026,-0.892375,-0.953698,0.872316,0.878725,0.269462,0.269527,0.269397,-0.883508,NON_ULCER
-0.142829,-0.12905,0.21875,-0.130942,0.251204,-0.436196,-0.998438,-0.987268,-0.954841,-0.688081,-0.856585,-0.952946,0.896341,0.815502,0.231265,0.231328,0.231202,-0.957587,NON_ULCER
-0.265714,-0.122649,0.03125,-0.12306,0.098448,-0.39832,-0.991789,-0.949477,-0.909447,-0.700454,-0.89093,-0.90625,0.847119,0.740127,0.376037,0.376108,0.375967,-0.148913,NON_ULCER
-0.272516,-0.232958,0.0625,-0.233842,0.222043,-0.437628,-0.998632,-0.983051,-0.947461,-0.792162,-0.862763,-0.94757,0.891426,0.790352,0.26689,0.266955,0.266825,-0.928699,NON_ULCER
-0.196555,-0.194231,0.15625,-0.194721,0.262312,-0.432897,-0.996272,-0.984594,-0.969846,-0.832139,-0.9076,-0.948932,0.937078,0.802385,0.151703,0.151762,0.151644,-0.916124,NON_ULCER
-0.211129,-0.19042,0.125,-0.190638,0.242771,-0.438612,-0.998502,-0.988095,-0.953732,-0.836315,-0.889486,-0.951692,0.906601,0.836421,0.238927,0.23899,0.238863,-0.96596,NON_ULCER
0.057087,0.070629,0.125,0.068939,0.259524,-0.480738,-0.997159,-0.952899,-0.929018,-0.521678,-0.839493,-0.92338,0.852303,0.828098,0.323228,0.323296,0.32316,-0.883128,NON_ULCER
-0.11732,-0.046444,0.0625,-0.04936,0.203486,-0.453502,-0.999592,-0.988854,-0.958782,-0.644788,-0.895637,-0.984339,0.883082,0.74706,0.218379,0.218442,0.218317,-0.95498,NON_ULCER
0.084887,0.097125,0.09375,0.094402,0.273159,-0.504646,-0.999224,-0.984379,-0.937252,-0.533595,-0.847805,-0.962013,0.845308,0.871954,0.301796,0.301863,0.30173,-0.95125,NON_ULCER
0.031738,0.047795,0.0625,0.045274,0.264365,-0.490228,-0.99767,-0.985404,-0.93447,-0.418011,-0.848768,-0.964665,0.842099,0.750199,0.309361,0.309428,0.309294,-0.924689,NON_ULCER
-0.267642,-0.173815,0.03125,-0.175678,0.159488,-0.428847,-0.997803,-0.975722,-0.946648,-0.816133,-0.891135,-0.94929,0.893885,0.695704,0.272012,0.272077,0.271947,-0.89468,NON_ULCER
-0.1253,-0.103341,0.1875,-0.105601,0.246882,-0.44737,-0.994248,-0.986835,-0.933175,-0.547727,-0.860643,-0.959074,0.853759,0.745544,0.310852,0.310919,0.310784,-0.954455,NON_ULCER
-0.283876,-0.247416,0.0625,-0.248767,0.223654,-0.439731,-0.996457,-0.9826,-0.960609,-0.792233,-0.884882,-0.957533,0.91145,0.838683,0.210164,0.210226,0.210102,-0.939492,NON_ULCER
-0.442782,-0.399458,0.1875,-0.400604,0.170493,-0.343571,-0.973044,-0.940546,-0.96382,-0.858925,-0.935296,-0.881307,0.944788,0.723625,0.189698,0.189759,0.189637,-0.831461,ULCER
-0.110636,-0.078258,-0.125,-0.079299,0.259136,-0.514662,-0.99366,-0.967053,-0.975111,-0.851716,-0.936751,-0.934812,0.950766,0.55482,0.125243,0.125301,0.125186,-0.857242,ULCER
-0.276043,-0.26522,0,-0.266387,0.272452,-0.487593,-0.989805,-0.881444,-0.967834,-0.846229,-0.945353,-0.86536,0.94486,0.642217,0.17484,0.1749,0.17478,-0.740083,ULCER
-0.184987,-0.133397,-0.46875,-0.134306,0.287469,-0.623131,-0.992811,-0.82432,-0.919353,-0.86263,-0.897283,-0.772183,0.862325,0.674353,0.375439,0.37551,0.375368,-0.673126,ULCER
-0.773479,-0.864638,-0.46875,-0.864819,0.647184,-0.784861,-0.963839,-0.941343,-0.94388,-0.79021,-0.860324,-0.830562,0.887874,0.814656,0.304845,0.304912,0.304778,-0.821477,ULCER
-0.53114,-0.531617,-0.34375,-0.533518,0.311771,-0.577513,-0.981635,-0.901278,-0.949646,-0.821279,-0.910531,-0.840417,0.920474,0.674842,0.277048,0.277114,0.276983,-0.812383,ULCER
-0.276526,-0.186517,-0.40625,-0.187296,0.219879,-0.575998,-0.997986,-0.943709,-0.955029,-0.875068,-0.90853,-0.86794,0.904884,0.438276,0.258152,0.258217,0.258088,-0.731201,ULCER
-0.123116,-0.033495,-0.40625,-0.034906,0.236637,-0.590751,-0.996413,-0.912565,-0.953448,-0.867458,-0.919585,-0.87052,0.901636,0.729123,0.265162,0.265227,0.265098,-0.779148,ULCER
-0.410451,-0.328914,-0.28125,-0.330433,0.184463,-0.510641,-0.9917,-0.886458,-0.938609,-0.880326,-0.896364,-0.774692,0.909965,0.789057,0.31381,0.313877,0.313743,-0.866989,ULCER
-0.2627,-0.212302,0,-0.213355,0.212517,-0.448223,-0.992174,-0.892443,-0.911841,-0.659486,-0.882135,-0.863998,0.847513,0.89294,0.371824,0.371895,0.371754,-0.912216,ULCER
-0.055481,-0.002293,-0.15625,-0.003175,0.249954,-0.537981,-0.997354,-0.961582,-0.963888,-0.804354,-0.904843,-0.930404,0.922699,0.712545,0.202786,0.202848,0.202724,-0.872873,ULCER
-0.304494,-0.269989,0.03125,-0.271202,0.231509,-0.45836,-0.975951,-0.918939,-0.972321,-0.856685,-0.945016,-0.858802,0.958461,0.729206,0.144008,0.144067,0.14395,-0.899999,ULCER
-0.43587,-0.474908,-0.46875,-0.476446,0.434057,-0.691803,-0.990809,-0.857763,-0.963331,-0.892966,-0.929847,-0.897792,0.929222,0.708079,0.21939,0.219453,0.219328,-0.82408,ULCER
-0.626656,-0.701404,-0.46875,-0.702379,0.54901,-0.742055,-0.980445,-0.893492,-0.948157,-0.826411,-0.906422,-0.871309,0.89666,0.827738,0.288479,0.288545,0.288413,-0.852376,ULCER
-0.715892,-0.778888,-0.46875,-0.779457,0.491265,-0.700312,-0.979532,-0.961775,-0.953255,-0.753236,-0.892058,-0.889478,0.898292,0.77642,0.267749,0.267814,0.267684,-0.879296,ULCER
-0.585779,-0.593147,-0.3125,-0.594544,0.290221,-0.519348,-0.875148,-0.744721,-0.959846,-0.894395,-0.934126,-0.662414,0.958365,0.694794,0.229318,0.229381,0.229255,-0.774994,ULCER
-0.460739,-0.377863,-0.25,-0.379604,0.151687,-0.464859,-0.963525,-0.921066,-0.978326,-0.90582,-0.953057,-0.867546,0.965027,0.593737,0.10522,0.105277,0.105164,-0.884045,ULCER
-0.345478,-0.313643,0.03125,-0.314844,0.222106,-0.430278,-0.986724,-0.90551,-0.936868,-0.816167,-0.910882,-0.819273,0.909455,0.816545,0.304845,0.304912,0.304778,-0.76877,ULCER
-0.121622,-0.105255,-0.21875,-0.106623,0.297306,-0.566216,-0.991577,-0.938702,-0.942466,-0.719319,-0.902113,-0.896036,0.90048,0.756339,0.297164,0.29723,0.297097,-0.918239,ULCER
-0.44908,-0.462399,-0.125,-0.464092,0.308817,-0.5116,-0.972865,-0.923364,-0.968931,-0.861324,-0.932538,-0.853641,0.955611,0.700046,0.172487,0.172547,0.172427,-0.821598,ULCER
-0.611721,-0.672676,-0.4375,-0.674129,0.482865,-0.697895,-0.98313,-0.914485,-0.970242,-0.878447,-0.934374,-0.888833,0.943914,0.714713,0.177174,0.177235,0.177114,-0.771013,ULCER
-0.762622,-0.844869,-0.46875,-0.846029,0.609051,-0.743962,-0.974236,-0.961041,-0.974833,-0.868623,-0.927161,-0.912629,0.94532,0.61761,0.145305,0.145363,0.145246,-0.916024,ULCER
-0.558036,-0.611733,-0.46875,-0.613085,0.471003,-0.712208,-0.996168,-0.928635,-0.962531,-0.852535,-0.918196,-0.916786,0.916495,0.767769,0.224396,0.224458,0.224333,-0.909279,ULCER
-0.738374,-0.79586,-0.4375,-0.796938,0.441893,-0.649663,-0.910232,-0.947911,-0.954019,-0.798573,-0.893053,-0.828125,0.921199,0.776711,0.262553,0.262618,0.262488,-0.887416,ULCER
-0.672345,-0.632619,-0.25,-0.634009,0.057914,-0.283567,-0.706186,-0.891202,-0.886801,-0.713275,-0.838425,-0.681013,0.862903,0.746842,0.427512,0.427586,0.427439,-0.881336,ULCER
-0.512008,-0.520279,-0.21875,-0.521793,0.294245,-0.508127,-0.959504,-0.809459,-0.930889,-0.880408,-0.902785,-0.794474,0.912107,0.845009,0.333048,0.333117,0.33298,-0.703898,ULCER
-0.244928,-0.194079,-0.1875,-0.19529,0.237114,-0.519965,-0.987976,-0.883134,-0.977193,-0.953212,-0.952503,-0.836798,0.973192,0.72915,0.112526,0.112583,0.112469,-0.871702,ULCER
-0.226749,-0.148632,0.125,-0.149746,0.176187,-0.416249,-0.993428,-0.965283,-0.955681,-0.832123,-0.911706,-0.913167,0.923235,0.813944,0.231265,0.231328,0.231202,-0.925379,ULCER
-0.416608,-0.325759,0.21875,-0.326877,0.107419,-0.319892,-0.973385,-0.920951,-0.95258,-0.833211,-0.930427,-0.864249,0.923194,0.791941,0.24175,0.241814,0.241687,-0.867335,ULCER
-0.247797,-0.25627,-0.34375,-0.257617,0.331441,-0.581982,-0.973309,-0.840674,-0.955311,-0.879372,-0.927002,-0.817302,0.939527,0.799597,0.250064,0.250128,0.25,-0.815496,ULCER
-0.448388,-0.356236,0.21875,-0.35705,0.09332,-0.304079,-0.957952,-0.905689,-0.942721,-0.816508,-0.931313,-0.843893,0.921982,0.779293,0.279535,0.2796,0.279469,-0.814878,ULCER
-0.557195,-0.501893,0.125,-0.503137,0.112116,-0.297655,-0.942408,-0.903133,-0.908805,-0.801052,-0.88749,-0.778096,0.888231,0.836304,0.375439,0.37551,0.375368,-0.804325,ULCER
-0.486738,-0.501498,-0.125,-0.502687,0.294212,-0.474377,-0.965872,-0.935325,-0.966694,-0.881962,-0.931637,-0.845685,0.957045,0.79672,0.18407,0.184131,0.184009,-0.850987,ULCER
-0.244014,-0.234462,-0.25,-0.235371,0.310551,-0.579632,-0.989951,-0.907695,-0.949718,-0.822829,-0.904517,-0.873495,0.913303,0.674509,0.2737,0.273766,0.273635,-0.821456,ULCER
-0.087162,-0.054863,-0.28125,-0.055352,0.284357,-0.574058,-0.997598,-0.931434,-0.923191,-0.758111,-0.844302,-0.839772,0.863913,0.624925,0.356912,0.356982,0.356843,-0.837678,ULCER
-0.496118,-0.519529,-0.34375,-0.520439,0.357921,-0.591015,-0.975765,-0.946024,-0.970868,-0.874846,-0.930372,-0.923093,0.9443,0.610242,0.167725,0.167785,0.167665,-0.779796,ULCER
-0.535365,-0.523468,-0.0625,-0.524833,0.192955,-0.373617,-0.916509,-0.936632,-0.962993,-0.884098,-0.93241,-0.86002,0.948569,0.673191,0.201717,0.201778,0.201655,-0.879943,ULCER
-0.503086,-0.468996,-0.03125,-0.470148,0.194618,-0.412149,-0.985653,-0.915,-0.964029,-0.88825,-0.932282,-0.881056,0.944708,0.647723,0.197402,0.197463,0.197341,-0.887763,ULCER
-0.749349,-0.802139,-0.4375,-0.802812,0.416937,-0.637247,-0.988095,-0.942444,-0.94616,-0.676115,-0.850506,-0.867295,0.889195,0.876492,0.29482,0.294886,0.294754,-0.879659,ULCER
-0.622515,-0.586778,-0.34375,-0.588368,0.185845,-0.49544,-0.979968,-0.938215,-0.96008,-0.776291,-0.925263,-0.914958,0.922796,0.736534,0.230293,0.230356,0.23023,-0.804938,ULCER
-0.810515,-0.771536,0,-0.772406,-0.07913,-0.089658,-0.878516,-0.907419,-0.932474,-0.654482,-0.876487,-0.79709,0.894467,0.756511,0.320361,0.320429,0.320294,-0.857728,ULCER
-0.74945,-0.768656,-0.375,-0.77014,0.24015,-0.494642,-0.933847,-0.956318,-0.971247,-0.882914,-0.93444,-0.821674,0.959372,0.688964,0.166523,0.166583,0.166463,-0.772969,ULCER
-0.753193,-0.725728,0,-0.727551,0.021376,-0.181804,-0.860469,-0.903241,-0.960135,-0.840315,-0.919222,-0.828448,0.949123,0.731778,0.216346,0.216409,0.216284,-0.833724,ULCER
-0.287786,-0.271853,-0.34375,-0.272933,0.299005,-0.578438,-0.975964,-0.750097,-0.957097,-0.936315,-0.934904,-0.749677,0.948325,0.790632,0.243618,0.243682,0.243554,-0.812596,ULCER
-0.294631,-0.295953,-0.1875,-0.297177,0.310805,-0.55523,-0.963357,-0.832613,-0.944943,-0.886303,-0.924797,-0.806659,0.93589,0.847449,0.288479,0.288545,0.288413,-0.854536,ULCER
-0.293071,-0.214242,0,-0.215128,0.161968,-0.404749,-0.966039,-0.900647,-0.943393,-0.810516,-0.91611,-0.871739,0.914838,0.76989,0.282001,0.282067,0.281935,-0.797821,ULCER
-0.078418,-0.037565,-0.28125,-0.038163,0.274531,-0.569471,-0.995996,-0.958212,-0.957374,-0.834842,-0.86984,-0.889944,0.924651,0.603843,0.239871,0.239935,0.239807,-0.86376,ULCER
-0.51322,-0.43578,0.21875,-0.437082,0.093209,-0.274869,-0.979496,-0.951951,-0.953309,-0.790188,-0.921268,-0.915317,0.919548,0.817785,0.23798,0.238043,0.237916,-0.859515,ULCER
